"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC","grupo"
"08001",2,1,3,3,18636,1,1,1,NA,0,"08"
"08001",1,1,3,3,18647,1,1,1,NA,0,"08"
"08001",2,1,1,4,18663,1,1,1,NA,0,"08"
"08001",2,1,3,3,18766,1,1,1,NA,0,"08"
"08001",2,1,1,3,18767,1,1,1,NA,0,"08"
"08001",2,1,1,6,18783,1,1,1,NA,0,"08"
"08001",1,1,3,6,18784,1,1,1,NA,0,"08"
"08001",2,1,1,2,18796,1,1,1,NA,0,"08"
"08001",2,1,3,6,18806,1,1,1,NA,0,"08"
"08001",2,1,3,2,18811,1,1,1,NA,0,"08"
"08001",2,1,1,3,18812,1,1,1,NA,0,"08"
"08001",1,1,1,4,18833,1,1,1,NA,0,"08"
"08001",2,1,3,3,18837,1,1,1,NA,0,"08"
"08001",2,1,1,3,18854,1,1,1,NA,0,"08"
"08001",1,1,3,2,18864,1,1,1,NA,0,"08"
"08001",1,1,1,4,18887,1,1,1,NA,0,"08"
"08001",1,1,3,7,18895,1,1,1,NA,0,"08"
"08001",2,1,1,5,18922,1,1,1,NA,0,"08"
"08001",2,1,1,6,18949,1,1,1,NA,0,"08"
"08001",1,1,1,4,18970,1,1,1,NA,0,"08"
"08001",2,1,3,2,18987,1,1,1,NA,0,"08"
"08001",2,1,1,4,19002,1,1,1,NA,0,"08"
"08001",2,1,3,4,19011,1,1,1,NA,0,"08"
"08001",1,1,3,10,19017,1,1,1,NA,0,"08"
"08001",2,1,1,3,19020,1,1,1,NA,0,"08"
"08001",2,1,1,2,19047,1,1,1,NA,0,"08"
"08001",2,1,3,4,19050,1,1,1,NA,0,"08"
"08001",1,1,1,4,19059,1,1,1,NA,0,"08"
"08001",2,1,3,3,19072,1,1,1,NA,0,"08"
"08001",2,1,3,1,19095,1,1,1,NA,0,"08"
"08001",2,1,3,4,19279,1,1,1,NA,0,"08"
"08001",2,1,3,1,19424,1,1,1,NA,0,"08"
"08001",1,1,3,4,19447,1,1,1,NA,0,"08"
"08001",2,1,3,3,19483,1,1,1,NA,0,"08"
"08001",2,1,3,2,19484,1,1,1,NA,0,"08"
"08001",2,1,1,3,19523,1,1,1,NA,0,"08"
"08001",1,1,1,6,19527,1,1,1,NA,0,"08"
"08001",1,1,3,3,19533,1,1,1,NA,0,"08"
"08001",1,1,1,6,19561,1,1,1,NA,0,"08"
"08001",2,1,1,6,19574,1,1,1,NA,0,"08"
"08001",2,1,1,4,19582,1,1,1,NA,0,"08"
"08001",2,1,3,3,19591,1,1,1,NA,0,"08"
"08001",1,1,1,5,19595,1,1,1,NA,0,"08"
"08001",1,1,1,2,19627,1,1,1,NA,0,"08"
"08001",2,1,3,2,19637,1,1,1,NA,0,"08"
"08001",2,1,1,3,19645,1,1,1,NA,0,"08"
"08001",1,1,1,10,19654,1,1,1,NA,0,"08"
"08001",1,1,1,7,19669,1,1,1,NA,0,"08"
"08001",1,1,1,5,19670,1,1,1,NA,0,"08"
"08001",1,1,1,7,19688,1,1,1,NA,0,"08"
"08001",1,1,1,4,19701,1,1,1,NA,0,"08"
"08001",2,1,3,3,19712,1,1,1,NA,0,"08"
"08001",3,1,1,5,19780,1,1,1,NA,0,"08"
"08001",2,1,1,6,19800,1,1,1,NA,0,"08"
"08001",2,1,2,3,19982,1,1,1,NA,0,"08"
"08001",2,1,2,2,19997,1,1,1,NA,0,"08"
"08001",2,1,2,5,20008,1,1,1,NA,0,"08"
"08001",1,1,3,4,20013,1,1,1,NA,0,"08"
"08758",1,1,2,5,20016,1,1,1,NA,0,"08"
"08001",2,1,1,5,20018,1,1,1,NA,0,"08"
"08001",3,1,1,5,20020,1,1,1,NA,0,"08"
"08001",2,1,2,3,20027,1,1,1,NA,0,"08"
"08001",2,1,3,6,20033,1,1,1,NA,0,"08"
"08001",2,1,1,4,20034,1,1,1,NA,0,"08"
"08001",3,1,2,4,20039,1,1,1,NA,0,"08"
"08001",3,1,1,3,20051,1,1,1,NA,0,"08"
"08001",2,1,1,8,20052,1,1,1,NA,0,"08"
"08001",1,1,2,3,20054,1,1,1,NA,0,"08"
"08001",1,1,3,5,20063,1,1,1,NA,0,"08"
"08758",1,1,2,5,20065,1,1,1,NA,0,"08"
"08001",1,1,1,6,20072,1,1,1,NA,0,"08"
"08001",2,1,2,2,20074,1,1,1,NA,0,"08"
"08001",1,1,3,5,20081,1,1,1,NA,0,"08"
"08001",1,1,1,4,20084,1,1,1,NA,0,"08"
"08758",1,1,2,3,20098,1,1,1,NA,0,"08"
"08001",1,1,1,4,20099,1,1,1,NA,0,"08"
"08758",2,1,2,4,20118,1,1,1,NA,0,"08"
"08001",1,1,1,5,20120,1,1,1,NA,0,"08"
"08001",2,1,1,4,20122,1,1,1,NA,0,"08"
"08001",1,1,1,4,20136,1,1,1,NA,0,"08"
"08758",1,1,2,4,20157,1,1,1,NA,0,"08"
"08001",2,1,1,3,20195,1,1,1,NA,0,"08"
"08758",2,1,2,3,20217,1,1,1,NA,0,"08"
"08001",1,1,1,11,20229,1,1,1,NA,0,"08"
"08001",2,1,1,6,20276,1,1,1,NA,0,"08"
"08001",2,1,3,3,20299,1,1,1,NA,0,"08"
"08758",2,1,2,3,20304,1,1,1,NA,0,"08"
"08758",1,1,2,4,20307,1,1,1,NA,0,"08"
"08001",1,1,3,3,20308,1,1,1,NA,0,"08"
"08001",1,1,3,4,20315,1,1,1,NA,0,"08"
"08001",1,1,3,3,20321,1,1,1,NA,0,"08"
"08001",2,1,3,1,20326,1,1,1,NA,0,"08"
"08001",2,1,3,2,20340,1,1,1,NA,0,"08"
"08001",2,1,1,4,20349,1,1,1,NA,0,"08"
"08001",2,1,1,8,20369,1,1,1,NA,0,"08"
"08001",2,1,1,7,20398,1,1,1,NA,0,"08"
"08001",2,1,1,1,20427,1,1,1,NA,0,"08"
"08001",2,1,1,8,20437,1,1,1,NA,0,"08"
"08001",2,1,1,3,20449,1,1,1,NA,0,"08"
"08001",1,1,1,4,20458,1,1,1,NA,0,"08"
"08001",1,1,1,6,20470,1,1,1,NA,0,"08"
"08001",2,1,1,2,20475,1,1,1,NA,0,"08"
"08758",1,1,2,4,20789,1,1,1,NA,0,"08"
"08758",2,1,2,4,20790,1,1,1,NA,0,"08"
"08758",1,1,2,5,20791,1,1,1,NA,0,"08"
"08758",1,1,2,4,20792,1,1,1,NA,0,"08"
"08758",1,1,2,5,20793,1,1,1,NA,0,"08"
"08758",1,1,2,2,20794,1,1,1,NA,0,"08"
"08758",1,1,2,4,20795,1,1,1,NA,0,"08"
"08758",1,1,2,3,20796,1,1,1,NA,0,"08"
"08758",1,1,2,1,20797,1,1,1,NA,0,"08"
"08001",2,1,4,4,20996,1,1,1,NA,0,"08"
"08001",2,1,4,7,21030,1,1,1,NA,0,"08"
"08758",1,1,2,6,21045,1,1,1,NA,0,"08"
"08758",1,1,2,5,21105,1,1,1,NA,0,"08"
"08001",2,1,4,4,21137,1,1,1,NA,0,"08"
"08758",1,1,2,9,21157,1,1,1,NA,0,"08"
"08001",1,1,3,6,21237,1,1,1,NA,0,"08"
"08001",2,1,1,5,21262,1,1,1,NA,0,"08"
"08001",1,1,3,5,21297,1,1,1,NA,0,"08"
"08001",1,1,3,3,21307,1,1,1,NA,0,"08"
"08001",2,1,1,4,21317,1,1,1,NA,0,"08"
"08001",2,1,1,5,21328,1,1,1,NA,0,"08"
"08001",2,1,1,4,21337,1,1,1,NA,0,"08"
"08001",2,1,3,3,21345,1,1,1,NA,0,"08"
"08001",1,1,3,5,21445,1,1,1,NA,0,"08"
"08758",1,1,1,5,21463,1,1,1,NA,0,"08"
"08001",1,1,3,5,21488,1,1,1,NA,0,"08"
"08001",1,1,3,4,21511,1,1,1,NA,0,"08"
"08758",1,1,1,5,21515,1,1,1,NA,0,"08"
"08758",2,1,1,2,21541,1,1,1,NA,0,"08"
"08001",2,1,4,4,21543,1,1,1,NA,0,"08"
"08001",2,1,1,4,21550,1,1,1,NA,0,"08"
"08001",1,1,3,4,21561,1,1,1,NA,0,"08"
"08758",2,1,1,8,21598,1,1,1,NA,0,"08"
"08001",2,1,4,5,21603,1,1,1,NA,0,"08"
"08001",2,1,1,3,21616,1,1,1,NA,0,"08"
"08001",2,1,1,5,21636,1,1,1,NA,0,"08"
"08758",1,1,1,3,21641,1,1,1,NA,0,"08"
"08001",2,1,4,4,21660,1,1,1,NA,0,"08"
"08758",2,1,1,4,21673,1,1,1,NA,0,"08"
"08001",1,1,1,3,21676,1,1,1,NA,0,"08"
"08758",1,1,1,2,21710,1,1,1,NA,0,"08"
"08001",2,1,4,4,21712,1,1,1,NA,0,"08"
"08001",2,1,3,1,21715,1,1,1,NA,0,"08"
"08001",2,1,1,5,21729,1,1,1,NA,0,"08"
"08001",2,1,1,6,21733,1,1,1,NA,0,"08"
"08001",2,1,4,1,21761,1,1,1,NA,0,"08"
"08758",2,1,1,1,21768,1,1,1,NA,0,"08"
"08758",1,1,1,3,21770,1,1,1,NA,0,"08"
"08001",2,1,1,3,21779,1,1,1,NA,0,"08"
"08001",2,1,1,7,21784,1,1,1,NA,0,"08"
"08758",1,1,1,3,21790,1,1,1,NA,0,"08"
"08001",2,1,4,5,21793,1,1,1,NA,0,"08"
"08758",1,1,1,4,21809,1,1,1,NA,0,"08"
"08001",1,1,1,7,21816,1,1,1,NA,0,"08"
"08001",2,1,3,5,21817,1,1,1,NA,0,"08"
"08001",1,1,1,4,21831,1,1,1,NA,0,"08"
"08001",2,1,4,4,21843,1,1,1,NA,0,"08"
"08001",2,1,1,3,21855,1,1,1,NA,0,"08"
"08758",2,1,1,5,21857,1,1,1,NA,0,"08"
"08001",1,1,3,4,21867,1,1,1,NA,0,"08"
"08001",2,1,4,4,21886,1,1,1,NA,0,"08"
"08001",2,1,1,4,21888,1,1,1,NA,0,"08"
"08001",2,1,1,6,21899,1,1,1,NA,0,"08"
"08758",2,1,1,5,21903,1,1,1,NA,0,"08"
"08001",1,1,3,2,21924,1,1,1,NA,0,"08"
"08001",1,1,1,4,21937,1,1,1,NA,0,"08"
"08758",1,1,1,2,21950,1,1,1,NA,0,"08"
"08001",2,1,1,3,21955,1,1,1,NA,0,"08"
"08001",1,1,3,4,21990,1,1,1,NA,0,"08"
"08758",2,1,1,2,21994,1,1,1,NA,0,"08"
"08001",1,1,1,8,22012,1,1,1,NA,0,"08"
"08758",1,1,1,4,22058,1,1,1,NA,0,"08"
"08758",1,1,1,5,22091,1,1,1,NA,0,"08"
"08758",2,1,1,4,22103,1,1,1,NA,0,"08"
"08758",1,1,1,8,22136,1,1,1,NA,0,"08"
"08758",1,1,1,6,22137,1,1,1,NA,0,"08"
"08001",1,1,1,3,22140,1,1,1,NA,0,"08"
"08758",1,1,1,10,22144,1,1,1,NA,0,"08"
"08758",1,1,1,4,22150,1,1,1,NA,0,"08"
"08758",1,1,1,5,22155,1,1,1,NA,0,"08"
"08758",1,1,1,6,22157,1,1,1,NA,0,"08"
"08001",2,1,1,2,22159,1,1,1,NA,0,"08"
"08001",2,1,1,4,22180,1,1,1,NA,0,"08"
"08758",2,1,1,6,22298,1,1,1,NA,0,"08"
"08758",1,1,1,4,22337,1,1,1,NA,0,"08"
"08758",2,1,1,10,22359,1,1,1,NA,0,"08"
"08001",1,1,3,8,22374,1,1,1,NA,0,"08"
"08758",2,1,1,5,22397,1,1,1,NA,0,"08"
"08758",2,1,1,4,22452,1,1,1,NA,0,"08"
"08001",2,1,1,9,22459,1,1,1,NA,0,"08"
"08758",1,1,1,4,22522,1,1,1,NA,0,"08"
"08758",2,1,1,5,22567,1,1,1,NA,0,"08"
"08001",1,1,1,6,22643,1,1,1,NA,0,"08"
"08001",1,1,2,3,22719,1,1,1,NA,0,"08"
"08001",2,1,1,6,22729,1,1,1,NA,0,"08"
"08758",1,1,1,7,22784,1,1,1,NA,0,"08"
"08001",1,1,2,4,22786,1,1,1,NA,0,"08"
"08758",1,1,1,7,22840,1,1,1,NA,0,"08"
"08758",1,1,1,8,22999,1,1,1,NA,0,"08"
"08001",1,1,1,3,23011,1,1,1,NA,0,"08"
"08001",1,1,4,4,23062,1,1,1,NA,0,"08"
"08001",2,1,4,5,23084,1,1,1,NA,0,"08"
"08758",1,1,2,6,23155,1,1,1,NA,0,"08"
"08001",2,1,1,5,23165,1,1,1,NA,0,"08"
"08001",2,1,1,4,23166,1,1,1,NA,0,"08"
"08758",1,1,2,4,23207,1,1,1,NA,0,"08"
"08001",1,1,1,4,23224,1,1,1,NA,0,"08"
"08001",1,1,1,3,23239,1,1,1,NA,0,"08"
"08001",1,1,1,3,23317,1,1,1,NA,0,"08"
"08078",1,1,1,7,23323,1,1,1,NA,0,"08"
"08078",1,1,1,8,23340,1,1,1,NA,0,"08"
"08001",1,1,1,4,23395,1,1,1,NA,0,"08"
"08078",1,1,2,3,23421,1,1,1,NA,0,"08"
"08001",1,1,1,4,23459,1,1,1,NA,0,"08"
"08078",1,1,1,4,23490,1,1,1,NA,0,"08"
"08078",1,1,2,10,23497,1,1,1,NA,0,"08"
"08001",2,1,1,4,23509,1,1,1,NA,0,"08"
"08078",1,1,1,5,23525,1,1,1,NA,0,"08"
"08758",1,1,2,4,23540,1,1,1,NA,0,"08"
"08001",2,1,1,3,23549,1,1,1,NA,0,"08"
"08078",2,1,1,4,23559,1,1,1,NA,0,"08"
"08001",2,1,1,5,23583,1,1,1,NA,0,"08"
"08078",1,1,2,2,23584,1,1,1,NA,0,"08"
"08078",1,1,1,4,23607,1,1,1,NA,0,"08"
"08001",2,1,1,4,23627,1,1,1,NA,0,"08"
"08078",1,1,2,3,23633,1,1,1,NA,0,"08"
"08758",1,1,2,8,23635,1,1,1,NA,0,"08"
"08001",1,1,3,5,23644,1,1,1,NA,0,"08"
"08758",2,1,2,4,23652,1,1,1,NA,0,"08"
"08078",1,1,2,5,23654,1,1,1,NA,0,"08"
"08078",1,1,1,2,23659,1,1,1,NA,0,"08"
"08078",1,1,2,5,23660,1,1,1,NA,0,"08"
"08758",1,1,2,5,23661,1,1,1,NA,0,"08"
"08758",2,1,2,3,23669,1,1,1,NA,0,"08"
"08001",1,1,1,3,23674,1,1,1,NA,0,"08"
"08078",1,1,2,3,23675,1,1,1,NA,0,"08"
"08758",2,1,2,4,23677,1,1,1,NA,0,"08"
"08758",2,1,2,6,23685,1,1,1,NA,0,"08"
"08001",2,1,3,5,23693,1,1,1,NA,0,"08"
"08758",1,1,2,4,23696,1,1,1,NA,0,"08"
"08078",1,1,2,4,23699,1,1,1,NA,0,"08"
"08078",1,1,1,1,23700,1,1,1,NA,0,"08"
"08078",1,1,2,3,23707,1,1,1,NA,0,"08"
"08001",2,1,1,2,23708,1,1,1,NA,0,"08"
"08078",1,1,2,2,23713,1,1,1,NA,0,"08"
"08078",1,1,2,3,23719,1,1,1,NA,0,"08"
"08078",1,1,1,2,23725,1,1,1,NA,0,"08"
"08001",2,1,1,4,23732,1,1,1,NA,0,"08"
"08001",2,1,3,8,23746,1,1,1,NA,0,"08"
"08078",2,1,1,6,23759,1,1,1,NA,0,"08"
"08638",1,1,1,4,24343,1,1,1,NA,0,"08"
"08638",1,1,1,4,24357,1,1,1,NA,0,"08"
"08758",1,1,2,3,24362,1,1,1,NA,0,"08"
"08638",1,1,1,5,24365,1,1,1,NA,0,"08"
"08638",1,1,1,4,24379,1,1,1,NA,0,"08"
"08638",2,1,1,4,24391,1,1,1,NA,0,"08"
"08638",1,1,1,2,24406,1,1,1,NA,0,"08"
"08638",1,1,1,6,24413,1,1,1,NA,0,"08"
"08638",1,1,1,4,24426,1,1,1,NA,0,"08"
"08638",1,1,1,4,24434,1,1,1,NA,0,"08"
"08638",1,1,1,6,24443,1,1,1,NA,0,"08"
"08001",1,1,1,5,24449,1,1,1,NA,0,"08"
"08638",1,1,1,4,24452,1,1,1,NA,0,"08"
"08758",1,1,2,3,24458,1,1,1,NA,0,"08"
"08638",1,1,1,6,24464,1,1,1,NA,0,"08"
"08638",2,1,1,2,24472,1,1,1,NA,0,"08"
"08638",1,1,1,5,24480,1,1,1,NA,0,"08"
"08638",1,1,1,3,24493,1,1,1,NA,0,"08"
"08638",2,1,1,5,24502,1,1,1,NA,0,"08"
"08758",1,1,2,6,24541,1,1,1,NA,0,"08"
"08758",1,1,2,4,24601,1,1,1,NA,0,"08"
"08001",1,1,1,3,24607,1,1,1,NA,0,"08"
"08758",1,1,2,4,24610,1,1,1,NA,0,"08"
"08001",1,1,1,4,24618,1,1,1,NA,0,"08"
"08078",1,1,2,3,24779,1,1,1,NA,0,"08"
"08078",1,1,2,5,24818,1,1,1,NA,0,"08"
"08078",1,1,2,5,24844,1,1,1,NA,0,"08"
"08001",2,1,1,4,24847,1,1,1,NA,0,"08"
"08001",1,1,1,3,24849,1,1,1,NA,0,"08"
"08078",1,1,1,3,24854,1,1,1,NA,0,"08"
"08001",1,1,1,5,24868,1,1,1,NA,0,"08"
"08001",1,1,1,5,24871,1,1,1,NA,0,"08"
"08078",2,1,1,3,24877,1,1,1,NA,0,"08"
"08078",1,1,2,6,24889,1,1,1,NA,0,"08"
"08001",2,1,1,3,24900,1,1,1,NA,0,"08"
"08078",2,1,1,1,24916,1,1,1,NA,0,"08"
"08078",2,1,1,3,24942,1,1,1,NA,0,"08"
"08001",1,1,1,4,24952,1,1,1,NA,0,"08"
"08001",2,1,1,4,24970,1,1,1,NA,0,"08"
"08078",1,1,1,5,24997,1,1,1,NA,0,"08"
"08001",1,1,1,2,25024,1,1,1,NA,0,"08"
"08001",1,1,3,2,25055,1,1,1,NA,0,"08"
"08078",1,1,1,5,25079,1,1,1,NA,0,"08"
"08078",1,1,2,5,25082,1,1,1,NA,0,"08"
"08001",2,1,1,5,25094,1,1,1,NA,0,"08"
"08001",1,1,3,3,25100,1,1,1,NA,0,"08"
"08078",1,1,1,4,25125,1,1,1,NA,0,"08"
"08078",1,1,2,5,25127,1,1,1,NA,0,"08"
"08001",2,1,1,2,25132,1,1,1,NA,0,"08"
"08001",1,1,3,4,25155,1,1,1,NA,0,"08"
"08078",1,1,2,4,25157,1,1,1,NA,0,"08"
"08001",1,1,1,2,25160,1,1,1,NA,0,"08"
"08078",1,1,1,7,25176,1,1,1,NA,0,"08"
"08001",2,1,1,2,25183,1,1,1,NA,0,"08"
"08078",1,1,2,5,25202,1,1,1,NA,0,"08"
"08001",1,1,3,5,25206,1,1,1,NA,0,"08"
"08001",2,1,1,3,25217,1,1,1,NA,0,"08"
"08078",1,1,1,4,25232,1,1,1,NA,0,"08"
"08001",1,1,1,6,25247,1,1,1,NA,0,"08"
"08001",1,1,3,3,25250,1,1,1,NA,0,"08"
"08001",2,1,1,4,25255,1,1,1,NA,0,"08"
"08078",1,1,1,4,25263,1,1,1,NA,0,"08"
"08001",2,1,1,5,25274,1,1,1,NA,0,"08"
"08001",2,1,1,3,25276,1,1,1,NA,0,"08"
"08001",3,1,1,2,25292,1,1,1,NA,0,"08"
"08001",2,1,1,1,25303,1,1,1,NA,0,"08"
"08001",2,1,1,4,25324,1,1,1,NA,0,"08"
"08001",2,1,2,4,25393,1,1,1,NA,0,"08"
"08001",2,1,2,1,25396,1,1,1,NA,0,"08"
"08001",1,1,2,3,25401,1,1,1,NA,0,"08"
"08001",1,1,2,3,25407,1,1,1,NA,0,"08"
"08001",2,1,2,4,25412,1,1,1,NA,0,"08"
"08001",1,1,2,5,25414,1,1,1,NA,0,"08"
"08001",2,1,2,6,25417,1,1,1,NA,0,"08"
"08001",1,1,2,4,25420,1,1,1,NA,0,"08"
"08001",1,1,2,6,25422,1,1,1,NA,0,"08"
"08001",1,1,1,6,25541,1,1,1,NA,0,"08"
"08001",1,1,1,5,25629,1,1,1,NA,0,"08"
"08001",1,1,1,5,25652,1,1,1,NA,0,"08"
"08001",1,1,1,4,25673,1,1,1,NA,0,"08"
"08001",2,1,1,5,25722,1,1,1,NA,0,"08"
"08001",2,1,1,5,25744,1,1,1,NA,0,"08"
"08001",1,1,1,6,25770,1,1,1,NA,0,"08"
"08001",1,1,1,5,25787,1,1,1,NA,0,"08"
"08001",1,1,1,4,25805,1,1,1,NA,0,"08"
"08001",1,1,1,7,25904,1,1,1,NA,0,"08"
"08001",2,1,1,5,25916,1,1,1,NA,0,"08"
"08001",2,1,1,5,25926,1,1,1,NA,0,"08"
"08001",1,1,1,6,25938,1,1,1,NA,0,"08"
"08001",1,1,1,6,25961,1,1,1,NA,0,"08"
"08001",1,1,2,8,26022,1,1,1,NA,0,"08"
"08001",2,1,2,7,26030,1,1,1,NA,0,"08"
"08001",1,1,2,4,26033,1,1,1,NA,0,"08"
"08001",1,1,1,6,26061,1,1,1,NA,0,"08"
"08001",2,1,1,4,26062,1,1,1,NA,0,"08"
"08001",2,1,1,2,26063,1,1,1,NA,0,"08"
"08001",1,1,1,3,26064,1,1,1,NA,0,"08"
"08001",1,1,1,2,26065,1,1,1,NA,0,"08"
"08001",2,1,2,2,26097,1,1,1,NA,0,"08"
"08001",1,1,2,7,26102,1,1,1,NA,0,"08"
"08001",1,1,1,3,26252,1,1,1,NA,0,"08"
"08001",2,1,1,5,26425,1,1,1,NA,0,"08"
"08001",2,1,1,6,26519,1,1,1,NA,0,"08"
"08001",1,1,1,5,26564,1,1,1,NA,0,"08"
"08001",2,1,1,2,26663,1,1,1,NA,0,"08"
"08001",2,1,1,4,26686,1,1,1,NA,0,"08"
"08001",1,1,2,6,26739,1,1,1,NA,0,"08"
"08001",1,1,1,4,26747,1,1,1,NA,0,"08"
"08001",1,1,3,2,26761,1,1,1,NA,0,"08"
"08001",1,1,2,5,26765,1,1,1,NA,0,"08"
"08001",2,1,1,5,26770,1,1,1,NA,0,"08"
"08001",2,1,1,10,26778,1,1,1,NA,0,"08"
"08001",2,1,1,2,26788,1,1,1,NA,0,"08"
"08001",2,1,2,4,26794,1,1,1,NA,0,"08"
"08001",1,1,3,4,26800,1,1,1,NA,0,"08"
"08001",1,1,2,4,26827,1,1,1,NA,0,"08"
"08001",2,1,1,9,26832,1,1,1,NA,0,"08"
"08001",1,1,1,6,26847,1,1,1,NA,0,"08"
"08001",1,1,3,1,26851,1,1,1,NA,0,"08"
"08001",1,1,2,6,26873,1,1,1,NA,0,"08"
"08001",2,1,3,4,26881,1,1,1,NA,0,"08"
"08001",2,1,1,4,26887,1,1,1,NA,0,"08"
"08001",2,1,1,6,26913,1,1,1,NA,0,"08"
"08001",2,1,2,5,26936,1,1,1,NA,0,"08"
"08001",1,1,1,3,26938,1,1,1,NA,0,"08"
"08001",2,1,1,5,26977,1,1,1,NA,0,"08"
"08001",2,1,2,4,26978,1,1,1,NA,0,"08"
"08001",2,1,2,2,27003,1,1,1,NA,0,"08"
"08638",1,1,2,5,27011,1,1,1,NA,0,"08"
"08001",2,1,1,4,27027,1,1,1,NA,0,"08"
"08638",1,1,2,4,27044,1,1,1,NA,0,"08"
"08001",2,1,1,4,27068,1,1,1,NA,0,"08"
"08638",1,1,2,4,27099,1,1,1,NA,0,"08"
"08638",1,1,2,2,27168,1,1,1,NA,0,"08"
"08638",1,1,3,6,27195,1,1,1,NA,0,"08"
"08001",2,1,1,3,27212,1,1,1,NA,0,"08"
"08638",2,1,3,2,27215,1,1,1,NA,0,"08"
"08638",1,1,3,3,27228,1,1,1,NA,0,"08"
"08638",2,1,3,4,27243,1,1,1,NA,0,"08"
"08638",1,1,3,1,27252,1,1,1,NA,0,"08"
"08638",2,1,3,4,27271,1,1,1,NA,0,"08"
"08638",2,1,3,4,27282,1,1,1,NA,0,"08"
"08638",1,1,3,4,27293,1,1,1,NA,0,"08"
"08638",1,1,1,7,27459,1,1,1,NA,0,"08"
"08638",1,1,1,5,27492,1,1,1,NA,0,"08"
"08638",1,1,1,4,27511,1,1,1,NA,0,"08"
"08638",1,1,1,5,27533,1,1,1,NA,0,"08"
"08638",1,1,1,7,27550,1,1,1,NA,0,"08"
"08638",1,1,1,7,27570,1,1,1,NA,0,"08"
"08638",1,1,1,4,27589,1,1,1,NA,0,"08"
"08638",1,1,1,4,27607,1,1,1,NA,0,"08"
"08638",1,1,2,4,27841,1,1,1,NA,0,"08"
"08638",1,1,2,4,27845,1,1,1,NA,0,"08"
"08638",1,1,2,4,27854,1,1,1,NA,0,"08"
"08638",1,1,2,4,27858,1,1,1,NA,0,"08"
"08638",1,1,2,2,27864,1,1,1,NA,0,"08"
"08638",1,1,2,5,27870,1,1,1,NA,0,"08"
"08638",1,1,2,2,27877,1,1,1,NA,0,"08"
"08001",2,1,1,3,28412,1,1,1,NA,0,"08"
"08001",2,1,1,4,28430,1,1,1,NA,0,"08"
"08001",2,1,1,5,28481,1,1,1,NA,0,"08"
"08001",2,1,1,3,28487,1,1,1,NA,0,"08"
"08001",2,1,1,2,28502,1,1,1,NA,0,"08"
"08001",2,1,1,11,28507,1,1,1,NA,0,"08"
"08001",2,1,1,4,28520,1,1,1,NA,0,"08"
"08001",1,1,1,3,28556,1,1,1,NA,0,"08"
"08001",1,1,1,4,28597,1,1,1,NA,0,"08"
"08001",2,1,1,6,28613,1,1,1,NA,0,"08"
"08001",2,1,1,2,28624,1,1,1,NA,0,"08"
"08001",2,1,1,3,28653,1,1,1,NA,0,"08"
"08001",2,1,1,4,28663,1,1,1,NA,0,"08"
"08001",2,1,1,3,28730,1,1,1,NA,0,"08"
"08001",1,1,1,9,28731,1,1,1,NA,0,"08"
"08001",2,1,2,4,28758,1,1,1,NA,0,"08"
"08001",2,1,2,4,28796,1,1,1,NA,0,"08"
"08001",2,1,2,4,28843,1,1,1,NA,0,"08"
"08001",2,1,1,3,28944,1,1,1,NA,0,"08"
"08001",2,1,2,5,28952,1,1,1,NA,0,"08"
"08001",1,1,1,4,28974,1,1,1,NA,0,"08"
"08001",2,1,3,3,28977,1,1,1,NA,0,"08"
"08001",2,1,2,4,28988,1,1,1,NA,0,"08"
"08001",2,1,2,2,29012,1,1,1,NA,0,"08"
"08001",3,1,1,5,29027,1,1,1,NA,0,"08"
"08001",1,1,3,3,29039,1,1,1,NA,0,"08"
"08001",2,1,2,2,29044,1,1,1,NA,0,"08"
"08001",2,1,2,2,29078,1,1,1,NA,0,"08"
"08001",2,1,1,2,29079,1,1,1,NA,0,"08"
"08001",2,1,2,5,29100,1,1,1,NA,0,"08"
"08001",1,1,1,6,29102,1,1,1,NA,0,"08"
"08001",2,1,3,3,29143,1,1,1,NA,0,"08"
"08001",2,1,2,4,29187,1,1,1,NA,0,"08"
"08001",1,1,1,11,29231,1,1,1,NA,0,"08"
"08001",2,1,3,3,29235,1,1,1,NA,0,"08"
"08001",2,1,2,2,29251,1,1,1,NA,0,"08"
"08638",1,1,1,6,29256,1,1,1,NA,0,"08"
"08638",2,1,1,3,29270,1,1,1,NA,0,"08"
"08001",2,1,3,4,29275,1,1,1,NA,0,"08"
"08638",2,1,1,7,29288,1,1,1,NA,0,"08"
"08638",1,1,1,3,29298,1,1,1,NA,0,"08"
"08638",1,1,1,7,29314,1,1,1,NA,0,"08"
"08001",2,1,3,5,29315,1,1,1,NA,0,"08"
"08638",1,1,1,5,29321,1,1,1,NA,0,"08"
"08638",1,1,1,4,29343,1,1,1,NA,0,"08"
"08638",1,1,1,5,29351,1,1,1,NA,0,"08"
"08638",1,1,2,3,29927,1,1,1,NA,0,"08"
"08638",1,1,2,3,29955,1,1,1,NA,0,"08"
"08638",1,1,2,3,29978,1,1,1,NA,0,"08"
"08638",1,1,2,4,30028,1,1,1,NA,0,"08"
"08638",1,1,2,5,30068,1,1,1,NA,0,"08"
"08638",1,1,2,4,30115,1,1,1,NA,0,"08"
"08638",1,1,2,5,30169,1,1,1,NA,0,"08"
