"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"50006",1,1,1,4,7796
"50006",1,1,2,4,7882
"50006",2,1,2,1,7888
"50006",2,1,3,4,7896
"50006",1,1,2,3,7901
"50006",1,1,2,3,7914
"50001",1,1,2,3,7922
"50001",2,1,2,5,8001
"50001",1,1,2,6,8014
"50001",1,1,2,1,8050
"50001",1,1,2,4,8186
"50001",1,1,2,4,8199
"50001",1,1,2,6,8214
"50001",2,1,1,2,8225
"50001",2,1,2,2,8231
"50001",2,1,2,3,8242
"50006",1,1,1,4,8256
"50001",2,1,2,3,8258
"50001",2,1,2,3,8266
"50001",1,1,2,4,8275
"50006",1,1,2,1,8279
"50006",1,1,2,3,8282
"50006",1,1,2,4,8290
"50006",1,1,2,2,8293
"50006",1,1,2,4,8300
"50006",2,1,2,3,8304
"50006",1,1,2,4,8307
"50006",1,1,2,1,8368
"50006",2,1,2,2,8469
"50006",1,1,2,2,8499
"50006",2,1,2,8,8524
"50006",2,1,2,2,8554
"50006",2,1,2,2,8577
"50006",2,1,2,2,8613
"50006",1,1,2,6,8619
"50006",1,1,2,2,8648
"50006",1,1,2,1,8664
"50006",1,1,2,6,8689
"50001",1,1,1,1,8697
"50001",2,1,2,1,8714
"50001",2,1,1,3,8734
"50006",1,1,1,6,8835
"50006",1,1,2,3,8911
"50006",1,1,1,5,8922
"50006",2,1,1,4,8944
"50001",3,1,1,3,8956
"50006",2,1,1,7,8963
"50006",1,1,1,4,9005
"50006",1,1,1,2,9016
"50006",2,1,3,4,9027
"50006",1,1,2,4,9040
"50006",1,1,2,3,9056
"50006",1,1,2,2,9064
"50006",2,1,2,5,9065
"50006",1,1,3,1,9094
"50001",1,1,1,5,9097
"50006",2,1,3,3,9101
"50006",1,1,3,4,9110
"50006",2,1,1,1,9119
"50006",1,1,2,1,9122
"50001",1,1,2,3,9126
"50006",1,1,2,2,9133
"50006",1,1,3,4,9138
"50006",1,1,2,4,9144
"50006",1,1,2,1,9146
"50006",1,1,2,2,9147
"50006",2,1,2,1,9152
"50006",2,1,2,2,9159
"50006",1,1,3,2,9160
"50001",1,1,1,6,9162
"50001",2,1,2,4,9168
"50006",2,1,2,1,9174
"50001",2,1,2,4,9179
"50001",1,1,2,5,9180
"50001",2,1,2,3,9181
"50001",3,1,2,1,9182
"50001",1,1,2,3,9183
"50001",1,1,3,4,9184
"50001",1,1,2,2,9185
"50001",1,1,3,3,9186
"50001",1,1,3,4,9187
"50001",2,1,3,3,9188
"50001",2,1,3,2,9189
"50001",1,1,2,1,9191
"50001",3,1,2,2,9193
"50001",1,1,2,3,9196
"50001",1,1,3,4,9198
"50001",1,1,3,4,9253
"50001",2,1,3,3,9260
"50001",1,1,3,1,9294
"50001",1,1,2,3,9313
"50001",1,1,3,4,9328
"50001",2,1,3,5,9344
"50006",1,1,2,5,9350
"50001",2,1,3,1,9372
"50006",2,1,1,2,9388
"50001",1,1,2,3,9391
"50001",1,1,2,3,9406
"50001",1,1,2,4,9424
"50001",2,1,3,1,9439
"50006",1,1,2,2,9440
"50001",1,1,2,6,9460
"50001",2,1,3,1,9479
"50001",1,1,3,3,9502
"50001",1,1,2,4,9523
"50001",1,1,1,5,9527
"50001",2,1,2,2,9642
"50001",2,1,2,2,9704
"50006",2,1,2,3,9857
"50313",1,1,2,4,9890
"50313",1,1,2,3,9899
"50313",1,1,2,3,9919
"50313",1,1,2,4,9933
"50313",1,1,2,3,9938
"50313",1,1,2,3,9962
"50313",1,1,1,2,9999
"50313",1,1,2,3,10031
"50313",1,1,2,5,10161
"50313",1,1,2,4,10164
"50006",2,1,2,3,10189
"50006",1,1,2,3,10207
"50006",1,1,3,7,10209
"50006",1,1,2,3,10224
"50001",1,1,2,3,10238
"50006",1,1,3,3,10254
"50313",1,1,1,8,10259
"50001",1,1,1,3,10274
"50001",1,1,3,2,10316
"50001",1,1,2,4,10347
"50001",2,1,2,1,10362
"50001",2,1,2,2,10367
"50001",2,1,2,1,10376
"50001",1,1,3,4,10378
"50001",1,1,3,5,10390
"50001",1,1,2,7,10402
"50001",1,1,2,2,10420
"50006",2,1,2,5,10438
"50001",1,1,3,2,10740
"50001",2,1,3,2,10770
"50001",1,1,2,2,10791
"50001",1,1,2,2,10808
"50001",1,1,2,2,10828
"50001",1,1,3,1,10835
"50001",1,1,3,6,10842
"50001",1,1,2,1,10890
"50001",1,1,3,5,10898
"50001",1,1,3,4,10912
"50001",2,1,3,1,10923
"50001",1,1,3,4,10938
"50001",1,1,3,3,10947
"50001",1,1,3,2,10955
"50001",1,1,3,3,10961
"50001",1,1,3,3,10966
"50001",1,1,3,5,10967
"50001",2,1,3,2,10968
"50001",1,1,3,3,10989
"50001",1,1,3,4,10990
"50001",1,1,2,3,10993
"50001",1,1,3,4,10995
"50001",1,1,3,2,10997
"50001",1,1,3,3,10999
"50001",1,1,3,2,11008
"50001",1,1,3,3,11012
"50001",1,1,3,3,11015
"50001",1,1,3,3,11018
"50001",1,1,3,4,11020
"50001",1,1,3,6,11022
"50001",1,1,3,3,11025
"50001",1,1,3,4,11027
"50001",1,1,2,5,11030
"50001",2,1,1,4,11032
"50001",3,1,3,1,11034
"50001",1,1,4,1,11049
"50001",1,1,4,1,11052
"50001",3,1,1,2,11053
"50001",1,1,2,2,11054
"50001",1,1,3,2,11055
"50001",1,1,3,2,11056
"50001",2,1,2,3,11057
"50001",1,1,3,6,11058
"50001",1,1,2,4,11059
