"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"88001",1,1,3,4,18946,1,1,1,NA,0
"88001",1,1,1,2,18957,1,1,1,NA,0
"88001",1,1,1,6,19006,1,1,1,NA,0
"88001",1,1,2,3,19008,1,1,1,NA,0
"88001",1,1,2,3,19037,1,1,1,NA,0
"88001",1,1,1,3,19054,1,1,1,NA,0
"88001",1,1,2,2,19082,1,1,1,NA,0
"88001",2,1,3,2,19105,1,1,1,NA,0
"88001",2,1,2,3,19130,1,1,1,NA,0
"88001",1,1,3,4,19162,1,1,1,NA,0
"88001",2,1,1,2,19165,1,1,1,NA,0
"88001",2,1,2,2,19192,1,1,1,NA,0
"88001",3,1,3,2,19195,1,1,1,NA,0
"88001",2,1,3,2,19205,1,1,1,NA,0
"88001",2,1,3,2,19209,1,1,1,NA,0
"88001",2,1,2,1,19213,1,1,1,NA,0
"88001",1,1,2,2,19216,1,1,1,NA,0
"88001",2,1,2,2,19218,1,1,1,NA,0
"88001",1,1,3,5,19221,1,1,1,NA,0
"88001",1,1,1,3,20070,1,1,1,NA,0
"88001",2,1,3,1,20139,1,1,1,NA,0
"88001",1,1,3,2,20176,1,1,1,NA,0
"88001",3,1,1,1,20178,1,1,1,NA,0
"88001",1,1,2,3,20222,1,1,1,NA,0
"88001",1,1,1,1,20246,1,1,1,NA,0
"88001",1,1,2,3,20283,1,1,1,NA,0
"88001",1,1,1,3,20296,1,1,1,NA,0
"88001",2,1,2,2,20329,1,1,1,NA,0
"88001",1,1,1,2,20375,1,1,1,NA,0
"88001",2,1,2,1,20388,1,1,1,NA,0
"88001",1,1,1,1,20411,1,1,1,NA,0
"88001",1,1,2,2,20418,1,1,1,NA,0
"88001",2,1,2,1,20432,1,1,1,NA,0
"88001",1,1,1,2,20447,1,1,1,NA,0
"88001",1,1,2,3,20450,1,1,1,NA,0
"88001",2,1,1,3,20461,1,1,1,NA,0
"88001",1,1,2,6,20462,1,1,1,NA,0
"88001",1,1,1,6,20468,1,1,1,NA,0
"88001",3,1,3,1,20481,1,1,1,NA,0
"88001",1,1,1,4,20489,1,1,1,NA,0
"88001",1,1,1,3,20491,1,1,1,NA,0
"88001",1,1,3,4,20496,1,1,1,NA,0
"88001",1,1,2,3,20500,1,1,1,NA,0
"88001",1,1,2,2,20502,1,1,1,NA,0
"88001",1,1,1,2,20508,1,1,1,NA,0
"88001",1,1,1,6,20512,1,1,1,NA,0
"88001",2,1,2,2,20513,1,1,1,NA,0
"88001",3,1,1,3,20516,1,1,1,NA,0
"88001",1,1,2,5,20517,1,1,1,NA,0
"88001",1,1,1,3,20520,1,1,1,NA,0
"88001",1,1,1,4,20522,1,1,1,NA,0
"88001",1,1,3,7,20525,1,1,1,NA,0
"88001",1,1,1,2,20527,1,1,1,NA,0
"88001",2,1,1,4,20528,1,1,1,NA,0
"88001",1,1,1,1,20533,1,1,1,NA,0
"88001",1,1,3,2,20534,1,1,1,NA,0
"88001",2,1,3,3,20554,1,1,1,NA,0
"88001",2,1,1,2,20565,1,1,1,NA,0
"88001",1,1,2,4,20570,1,1,1,NA,0
"88001",1,1,1,4,20575,1,1,1,NA,0
"88001",1,1,1,3,20615,1,1,1,NA,0
"88001",2,1,3,3,20623,1,1,1,NA,0
"88001",1,1,2,4,20626,1,1,1,NA,0
"88001",1,1,3,1,20872,1,1,1,NA,0
"88001",2,1,2,1,20885,1,1,1,NA,0
"88001",1,1,1,2,21346,1,1,1,NA,0
"88001",3,1,2,2,21460,1,1,1,NA,0
"88001",2,1,2,2,21524,1,1,1,NA,0
"88001",3,1,1,1,21608,1,1,1,NA,0
"88001",2,1,1,4,21675,1,1,1,NA,0
"88001",2,1,2,1,21735,1,1,1,NA,0
"88001",2,1,1,5,21769,1,1,1,NA,0
"88001",2,1,3,3,21783,1,1,1,NA,0
"88001",2,1,3,3,21832,1,1,1,NA,0
"88001",2,1,3,4,21876,1,1,1,NA,0
"88001",1,1,1,2,21877,1,1,1,NA,0
"88001",1,1,3,2,21954,1,1,1,NA,0
"88001",1,1,4,2,21965,1,1,1,NA,0
"88001",2,1,2,1,22005,1,1,1,NA,0
"88001",2,1,2,1,22010,1,1,1,NA,0
"88001",1,1,3,1,22052,1,1,1,NA,0
"88001",2,1,3,2,22057,1,1,1,NA,0
"88001",2,1,2,3,22087,1,1,1,NA,0
"88001",2,1,3,2,22104,1,1,1,NA,0
"88001",2,1,3,3,22145,1,1,1,NA,0
"88001",2,1,2,2,22171,1,1,1,NA,0
"88001",2,1,3,2,22194,1,1,1,NA,0
"88001",2,1,2,1,22209,1,1,1,NA,0
"88001",1,1,3,3,22214,1,1,1,NA,0
"88001",2,1,1,6,22225,1,1,1,NA,0
"88001",1,1,1,6,22229,1,1,1,NA,0
"88001",1,1,3,2,22240,1,1,1,NA,0
"88001",1,1,2,2,22242,1,1,1,NA,0
"88001",2,1,1,2,22247,1,1,1,NA,0
"88001",1,1,1,1,22249,1,1,1,NA,0
"88001",2,1,1,4,22250,1,1,1,NA,0
"88001",2,1,1,2,22251,1,1,1,NA,0
"88001",3,1,1,1,22252,1,1,1,NA,0
"88001",1,1,1,2,22253,1,1,1,NA,0
"88001",3,1,1,3,22254,1,1,1,NA,0
"88001",1,1,2,4,22255,1,1,1,NA,0
"88001",2,1,2,5,22274,1,1,1,NA,0
"88001",3,1,1,5,22275,1,1,1,NA,0
"88001",2,1,1,5,22276,1,1,1,NA,0
"88001",1,1,1,6,22278,1,1,1,NA,0
"88001",1,1,1,7,22280,1,1,1,NA,0
"88001",2,1,2,7,22283,1,1,1,NA,0
"88001",3,1,1,8,22287,1,1,1,NA,0
"88001",3,1,3,1,24180,1,1,1,NA,0
"88001",2,1,2,2,24220,1,1,1,NA,0
"88001",1,1,1,3,24262,1,1,1,NA,0
"88001",1,1,3,8,25001,1,1,1,NA,0
"88001",3,1,1,1,25207,1,1,1,NA,0
"88001",2,1,3,1,25236,1,1,1,NA,0
"88001",2,1,1,3,25268,1,1,1,NA,0
"88001",1,1,1,2,25290,1,1,1,NA,0
"88001",2,1,1,2,25315,1,1,1,NA,0
"88001",2,1,2,1,25343,1,1,1,NA,0
"88001",1,1,4,3,25356,1,1,1,NA,0
"88001",2,1,1,2,25361,1,1,1,NA,0
"88001",2,1,2,3,25615,1,1,1,NA,0
"88001",1,1,2,5,25777,1,1,1,NA,0
"88001",1,1,1,4,25871,1,1,1,NA,0
"88001",1,1,1,5,25891,1,1,1,NA,0
"88001",1,1,2,6,25910,1,1,1,NA,0
"88001",2,1,3,3,25921,1,1,1,NA,0
"88001",1,1,2,3,25934,1,1,1,NA,0
"88001",1,1,2,6,25954,1,1,1,NA,0
"88001",1,1,2,2,25965,1,1,1,NA,0
"88001",1,1,2,1,25973,1,1,1,NA,0
"88001",3,1,1,1,25986,1,1,1,NA,0
"88001",2,1,2,3,26070,1,1,1,NA,0
"88001",1,1,1,1,26072,1,1,1,NA,0
"88001",2,1,2,3,26074,1,1,1,NA,0
"88001",2,1,3,1,26077,1,1,1,NA,0
"88001",1,1,1,2,26080,1,1,1,NA,0
"88001",1,1,2,6,26082,1,1,1,NA,0
"88001",1,1,1,4,26088,1,1,1,NA,0
"88001",1,1,3,5,26092,1,1,1,NA,0
"88001",3,1,2,3,26101,1,1,1,NA,0
"88001",2,1,3,2,26935,1,1,1,NA,0
"88001",2,1,1,1,26982,1,1,1,NA,0
"88001",2,1,3,4,27023,1,1,1,NA,0
"88001",2,1,3,1,27053,1,1,1,NA,0
"88001",2,1,3,1,27095,1,1,1,NA,0
"88001",1,1,3,5,27137,1,1,1,NA,0
"88001",1,1,3,3,27170,1,1,1,NA,0
"88001",1,1,2,2,27197,1,1,1,NA,0
"88001",1,1,3,3,27202,1,1,1,NA,0
"88001",1,1,3,1,27268,1,1,1,NA,0
"88001",1,1,1,1,27280,1,1,1,NA,0
"88001",1,1,1,5,27284,1,1,1,NA,0
"88001",1,1,3,6,27306,1,1,1,NA,0
"88001",1,1,3,2,27314,1,1,1,NA,0
"88001",2,1,2,4,27327,1,1,1,NA,0
"88001",2,1,3,4,27328,1,1,1,NA,0
"88001",1,1,2,4,27678,1,1,1,NA,0
"88001",4,1,1,4,27703,1,1,1,NA,0
"88001",1,1,2,3,27735,1,1,1,NA,0
"88001",2,1,3,3,27748,1,1,1,NA,0
"88001",1,1,2,3,27752,1,1,1,NA,0
"88001",1,1,3,3,27765,1,1,1,NA,0
"88001",2,1,3,3,27768,1,1,1,NA,0
"88001",2,1,3,1,27787,1,1,1,NA,0
"88001",2,1,3,1,27792,1,1,1,NA,0
"88001",2,1,3,2,27797,1,1,1,NA,0
"88001",2,1,3,1,27798,1,1,1,NA,0
"88001",2,1,2,1,27800,1,1,1,NA,0
"88001",2,1,2,2,27805,1,1,1,NA,0
"88001",2,1,1,1,27813,1,1,1,NA,0
"88001",2,1,2,1,27824,1,1,1,NA,0
"88001",2,1,1,1,27840,1,1,1,NA,0
"88001",2,1,2,1,27846,1,1,1,NA,0
"88001",1,1,1,1,27853,1,1,1,NA,0
"88001",2,1,2,1,27856,1,1,1,NA,0
"88001",2,1,2,5,27873,1,1,1,NA,0
"88001",1,1,2,5,27878,1,1,1,NA,0
"88001",2,1,3,2,27885,1,1,1,NA,0
"88001",1,1,2,1,27971,1,1,1,NA,0
"88001",1,1,2,1,27974,1,1,1,NA,0
"88001",2,1,1,1,27976,1,1,1,NA,0
"88001",1,1,2,2,27978,1,1,1,NA,0
"88001",2,1,1,3,27986,1,1,1,NA,0
"88001",2,1,2,5,27989,1,1,1,NA,0
"88001",2,1,2,1,27990,1,1,1,NA,0
"88001",3,1,2,1,27994,1,1,1,NA,0
"88001",1,1,1,4,27997,1,1,1,NA,0
"88001",1,1,1,3,28002,1,1,1,NA,0
"88001",1,1,1,3,28005,1,1,1,NA,0
"88001",2,1,1,5,28007,1,1,1,NA,0
"88001",1,1,1,4,28011,1,1,1,NA,0
"88001",2,1,3,3,28012,1,1,1,NA,0
"88001",1,1,2,1,28015,1,1,1,NA,0
"88001",1,1,3,1,28019,1,1,1,NA,0
"88001",2,1,1,1,28022,1,1,1,NA,0
"88001",1,1,3,1,28023,1,1,1,NA,0
"88001",1,1,2,1,28059,1,1,1,NA,0
"88001",2,1,2,4,28064,1,1,1,NA,0
"88001",2,1,3,1,28069,1,1,1,NA,0
"88001",2,1,2,4,28083,1,1,1,NA,0
"88001",2,1,1,2,28128,1,1,1,NA,0
"88001",2,1,1,5,28130,1,1,1,NA,0
"88001",1,1,2,3,28133,1,1,1,NA,0
"88001",2,1,2,1,28136,1,1,1,NA,0
"88001",1,1,3,3,28137,1,1,1,NA,0
"88001",1,1,3,3,28140,1,1,1,NA,0
"88001",1,1,3,3,28144,1,1,1,NA,0
"88001",2,1,3,1,28146,1,1,1,NA,0
"88001",1,1,2,3,28150,1,1,1,NA,0
"88001",2,1,3,3,28154,1,1,1,NA,0
"88001",1,1,2,3,28158,1,1,1,NA,0
"88001",2,1,3,4,28162,1,1,1,NA,0
"88001",1,1,3,4,28170,1,1,1,NA,0
"88001",1,1,3,4,28178,1,1,1,NA,0
"88001",2,1,3,2,28198,1,1,1,NA,0
"88001",2,1,2,1,28616,1,1,1,NA,0
"88001",2,1,2,3,28697,1,1,1,NA,0
"88001",2,1,2,1,28832,1,1,1,NA,0
"88001",2,1,2,3,28856,1,1,1,NA,0
"88001",2,1,2,4,28918,1,1,1,NA,0
"88001",1,1,3,1,28948,1,1,1,NA,0
"88001",1,1,1,2,28990,1,1,1,NA,0
"88001",2,1,2,2,29066,1,1,1,NA,0
"88001",1,1,1,2,29120,1,1,1,NA,0
"88001",2,1,2,2,29180,1,1,1,NA,0
"88001",2,1,3,3,29333,1,1,1,NA,0
"88001",2,1,3,2,29391,1,1,1,NA,0
"88001",2,1,2,5,29439,1,1,1,NA,0
"88001",1,1,1,3,29448,1,1,1,NA,0
"88001",1,1,3,4,29479,1,1,1,NA,0
"88001",2,1,2,4,29526,1,1,1,NA,0
"88001",1,1,1,8,29557,1,1,1,NA,0
"88001",1,1,3,4,29608,1,1,1,NA,0
"88001",2,1,1,2,29635,1,1,1,NA,0
"88001",1,1,3,3,29661,1,1,1,NA,0
"88001",2,1,3,2,29677,1,1,1,NA,0
"88001",2,1,4,1,29689,1,1,1,NA,0
"88001",2,1,2,2,29698,1,1,1,NA,0
"88001",2,1,2,3,29706,1,1,1,NA,0
"88001",2,1,3,4,29709,1,1,1,NA,0
"88001",2,1,1,2,29712,1,1,1,NA,0
"88001",1,1,3,2,29713,1,1,1,NA,0
"88001",1,1,3,2,29716,1,1,1,NA,0
"88001",2,1,2,2,29717,1,1,1,NA,0
"88001",2,1,1,2,29764,1,1,1,NA,0
"88001",1,1,2,2,29765,1,1,1,NA,0
"88001",2,1,1,1,29766,1,1,1,NA,0
"88001",2,1,2,2,29767,1,1,1,NA,0
"88001",2,1,2,5,29783,1,1,1,NA,0
"88001",1,1,1,4,29788,1,1,1,NA,0
"88001",2,1,1,3,29794,1,1,1,NA,0
"88001",2,1,2,3,29800,1,1,1,NA,0
"88001",1,1,1,3,29806,1,1,1,NA,0
"88001",2,1,2,3,29817,1,1,1,NA,0
"88001",2,1,2,2,29844,1,1,1,NA,0
"88001",2,1,2,1,29869,1,1,1,NA,0
