"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
40060,3,2,5001,1,5,1,4,4,9,4,1,2,2,28,1
40060,3,2,5001,1,5,1,4,4,9,4,1,2,1,9,3
40060,3,2,5001,1,5,1,4,4,9,4,1,2,1,1,3
40089,3,1,5001,2,5,1,3,4,9,3,1,1,1,18,5
40089,3,1,5001,2,5,1,3,4,9,3,1,1,1,17,5
40089,3,1,5001,2,5,1,3,4,9,3,1,1,2,60,1
40170,3,2,5001,2,5,2,5,3,9,4,1,1,1,58,1
40170,3,2,5001,2,5,2,5,3,9,4,1,1,2,82,6
40170,3,2,5001,2,5,2,5,3,9,4,1,1,1,11,3
40171,3,2,5001,2,5,2,7,4,9,3,NA,NA,2,39,2
40171,3,2,5001,2,5,2,7,4,9,3,NA,NA,1,46,1
40171,3,2,5001,2,5,2,7,4,9,3,NA,NA,1,14,3
40171,3,2,5001,2,5,2,7,4,9,3,NA,NA,2,19,3
40192,3,1,5001,2,5,2,2,4,9,6,1,1,2,54,1
40192,3,1,5001,2,5,2,2,4,9,6,1,1,1,29,3
40212,3,2,5001,3,5,1,1,5,9,5,1,1,1,53,3
40212,3,2,5001,3,5,1,1,5,9,5,1,1,2,78,1
40255,3,1,5001,4,5,1,3,4,9,7,2,1,1,21,8
40255,3,1,5001,4,5,1,3,4,9,7,2,1,2,30,1
40255,3,1,5001,4,5,1,3,4,9,7,2,1,1,52,8
40273,3,2,5001,1,5,1,2,4,9,4,1,1,2,49,2
40273,3,2,5001,1,5,1,2,4,9,4,1,1,2,26,3
40273,3,2,5001,1,5,1,2,4,9,4,1,1,1,51,1
40285,3,2,5001,1,5,1,1,1,9,3,1,1,1,57,1
40340,3,2,5001,2,5,1,1,4,9,6,1,1,1,44,1
40340,3,2,5001,2,5,1,1,4,9,6,1,1,2,98,8
40345,3,2,5001,1,5,1,1,1,9,3,1,1,2,14,3
40345,3,2,5001,1,5,1,1,1,9,3,1,1,1,13,3
40345,3,2,5001,1,5,1,1,1,9,3,1,1,2,0,3
40345,3,2,5001,1,5,1,1,1,9,3,1,1,2,36,2
40345,3,2,5001,1,5,1,1,1,9,3,1,1,1,35,1
40345,3,2,5001,1,5,1,1,1,9,3,1,1,1,13,3
40468,3,2,5001,4,5,1,1,5,9,8,1,1,1,36,1
40468,3,2,5001,4,5,1,1,5,9,8,1,1,2,34,2
40488,3,1,5001,2,5,1,1,4,9,7,1,2,2,22,1
40494,3,2,5001,2,5,2,3,5,9,5,1,2,2,2,3
40494,3,2,5001,2,5,2,3,5,9,5,1,2,1,26,2
40494,3,2,5001,2,5,2,3,5,9,5,1,2,2,21,1
40505,3,2,5001,5,5,1,1,4,9,8,1,1,1,24,3
40505,3,2,5001,5,5,1,1,4,9,8,1,1,2,51,2
40505,3,2,5001,5,5,1,1,4,9,8,1,1,1,54,1
40507,3,2,5001,2,5,2,4,4,9,6,1,2,1,0,3
40507,3,2,5001,2,5,2,4,4,9,6,1,2,1,8,3
40507,3,2,5001,2,5,2,4,4,9,6,1,2,2,25,1
40507,3,2,5001,2,5,2,4,4,9,6,1,2,1,25,2
40542,3,2,5360,3,5,1,1,3,9,4,1,1,2,51,7
40542,3,2,5360,3,5,1,1,3,9,4,1,1,2,63,7
40542,3,2,5360,3,5,1,1,3,9,4,1,1,1,53,1
40576,3,2,5001,5,5,1,1,4,9,8,1,1,1,40,2
40576,3,2,5001,5,5,1,1,4,9,8,1,1,2,40,1
40633,3,1,5001,3,5,2,2,4,9,5,1,1,2,67,2
40633,3,1,5001,3,5,2,2,4,9,5,1,1,1,37,3
40633,3,1,5001,3,5,2,2,4,9,5,1,1,1,70,1
40633,3,1,5001,3,5,2,2,4,9,5,1,1,1,12,5
40633,3,1,5001,3,5,2,2,4,9,5,1,1,1,10,5
40633,3,1,5001,3,5,2,2,4,9,5,1,1,2,9,5
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,2,29,2
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,1,39,1
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,2,1,3
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,2,16,8
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,1,5,3
40638,3,2,5001,3,5,2,3,4,9,5,NA,NA,2,59,6
40667,3,1,5001,2,5,1,1,2,9,5,1,1,2,28,2
40667,3,1,5001,2,5,1,1,2,9,5,1,1,1,24,1
40680,3,1,5360,3,5,1,6,3,9,5,1,1,2,55,1
40680,3,1,5360,3,5,1,6,3,9,5,1,1,2,36,3
40680,3,1,5360,3,5,1,6,3,9,5,1,1,1,62,2
40680,3,1,5360,3,5,1,6,3,9,5,1,1,2,29,3
40682,3,2,5376,3,5,1,1,4,9,5,1,1,2,33,2
40682,3,2,5376,3,5,1,1,4,9,5,1,1,2,7,3
40682,3,2,5376,3,5,1,1,4,9,5,1,1,1,35,1
40700,1,1,5001,3,5,1,1,4,9,4,1,1,1,16,3
40700,1,1,5001,3,5,1,1,4,9,4,1,1,2,70,6
40700,1,1,5001,3,5,1,1,4,9,4,1,1,2,45,1
40700,1,1,5001,3,5,1,1,4,9,4,1,1,1,42,2
40718,3,2,5001,1,5,1,1,4,9,5,1,1,1,3,3
40718,3,2,5001,1,5,1,1,4,9,5,1,1,2,27,2
40718,3,2,5001,1,5,1,1,4,9,5,1,1,2,10,3
40718,3,2,5001,1,5,1,1,4,9,5,1,1,1,38,1
40725,3,2,5001,3,5,1,1,4,9,8,1,2,2,24,1
40749,3,2,5360,3,5,1,1,3,9,7,1,2,2,33,2
40749,3,2,5360,3,5,1,1,3,9,7,1,2,1,31,1
40749,3,2,5360,3,5,1,1,3,9,7,1,2,1,2,3
40770,3,1,5001,4,5,1,1,4,9,7,1,1,2,24,2
40770,3,1,5001,4,5,1,1,4,9,7,1,1,1,35,1
40790,3,2,5001,3,5,2,2,4,9,5,1,1,1,32,3
40790,3,2,5001,3,5,2,2,4,9,5,1,1,2,66,1
40790,3,2,5001,3,5,2,2,4,9,5,1,1,2,38,3
40790,3,2,5001,3,5,2,2,4,9,5,1,1,1,12,5
40833,3,2,5001,3,5,1,1,4,9,4,1,1,1,55,1
40888,3,2,5001,5,5,1,1,4,9,8,1,1,1,36,1
40934,3,1,5001,3,5,1,1,3,9,3,1,1,1,9,3
40934,3,1,5001,3,5,1,1,3,9,3,1,1,1,45,1
40934,3,1,5001,3,5,1,1,3,9,3,1,1,1,13,3
40934,3,1,5001,3,5,1,1,3,9,3,1,1,2,37,2
40950,3,1,5001,2,5,2,8,1,9,5,1,1,1,30,3
40950,3,1,5001,2,5,2,8,1,9,5,1,1,2,67,1
40952,3,1,5001,3,5,2,3,4,9,7,1,1,2,26,3
40952,3,1,5001,3,5,2,3,4,9,7,1,1,2,57,1
40952,3,1,5001,3,5,2,3,4,9,7,1,1,1,27,3
40978,3,2,5360,2,5,1,4,4,9,4,1,2,1,9,5
40978,3,2,5360,2,5,1,4,4,9,4,1,2,1,28,3
40978,3,2,5360,2,5,1,4,4,9,4,1,2,2,27,3
40978,3,2,5360,2,5,1,4,4,9,4,1,2,2,58,1
40978,3,2,5360,2,5,1,4,4,9,4,1,2,1,26,3
40978,3,2,5360,2,5,1,4,4,9,4,1,2,1,68,6
40978,3,2,5360,2,5,1,4,4,9,4,1,2,1,4,5
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,25,2
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,6,3
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,4,3
40995,3,2,5001,1,5,1,1,5,9,4,1,1,2,22,1
41004,3,2,5360,2,5,1,1,4,9,5,1,1,1,36,2
41004,3,2,5360,2,5,1,1,4,9,5,1,1,2,49,1
41004,3,2,5360,2,5,1,1,4,9,5,1,1,1,28,3
41144,3,2,5001,3,5,1,1,5,9,6,1,1,1,33,1
41144,3,2,5001,3,5,1,1,5,9,6,1,1,2,42,2
41144,3,2,5001,3,5,1,1,5,9,6,1,1,1,20,3
41240,2,1,5001,2,5,2,2,4,9,4,1,2,1,23,3
41240,2,1,5001,2,5,2,2,4,9,4,1,2,2,43,1
41343,3,1,5001,3,5,2,3,4,9,6,1,2,2,28,2
41343,3,1,5001,3,5,2,3,4,9,6,1,2,1,27,1
41343,3,1,5001,3,5,2,3,4,9,6,1,2,1,10,3
41343,3,1,5001,3,5,2,3,4,9,6,1,2,2,9,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,2,32,1
41385,3,1,5001,2,5,1,1,2,9,6,1,2,2,14,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,1,12,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,1,4,3
41874,3,1,5172,2,5,2,7,5,9,5,1,1,1,26,1
41941,3,2,5172,2,5,1,1,3,9,5,1,2,2,44,3
41941,3,2,5172,2,5,1,1,3,9,5,1,2,2,30,3
41941,3,2,5172,2,5,1,1,3,9,5,1,2,2,64,1
41941,3,2,5172,2,5,1,1,3,9,5,1,2,1,22,5
41941,3,2,5172,2,5,1,1,3,9,5,1,2,2,9,3
42131,2,1,5001,3,5,1,1,4,9,5,1,1,1,29,1
42131,2,1,5001,3,5,1,1,4,9,5,1,1,2,17,7
42149,3,2,5001,2,5,1,1,4,9,5,1,2,2,54,1
42178,3,1,5001,3,5,1,1,5,9,6,2,1,1,29,1
42178,3,1,5001,3,5,1,1,5,9,6,2,1,1,31,2
42302,3,1,5001,2,5,1,2,3,9,5,1,1,1,31,1
42890,3,2,5001,2,5,1,1,5,9,6,1,1,2,22,2
42890,3,2,5001,2,5,1,1,5,9,6,1,1,1,8,3
42890,3,2,5001,2,5,1,1,5,9,6,1,1,1,31,1
42890,3,2,5001,2,5,1,1,5,9,6,1,1,2,3,3
43136,3,2,5001,2,5,1,5,3,9,3,1,1,1,63,1
43211,3,1,5001,6,5,1,1,3,9,7,1,1,1,23,1
43218,3,2,5001,2,5,1,1,2,9,3,1,1,2,54,1
43218,3,2,5001,2,5,1,1,2,9,3,1,1,1,32,3
43266,3,1,5001,6,5,1,1,5,9,7,1,1,1,25,1
43286,3,2,5001,2,5,1,1,3,9,4,1,2,2,39,1
43286,3,2,5001,2,5,1,1,3,9,4,1,2,1,3,5
43286,3,2,5001,2,5,1,1,3,9,4,1,2,1,13,3
43286,3,2,5001,2,5,1,1,3,9,4,1,2,2,21,3
43364,3,2,5001,6,5,1,1,5,9,7,1,1,2,27,1
43364,3,2,5001,6,5,1,1,5,9,7,1,1,1,33,2
43485,3,2,5001,6,5,1,1,4,9,7,1,1,1,50,1
43506,3,2,5001,4,5,1,1,5,9,7,1,2,2,33,1
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,13,3
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,32,1
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,41,7
43646,3,1,5088,2,5,1,1,4,9,3,1,1,2,13,8
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,10,3
43709,3,2,5001,2,5,1,1,4,9,5,1,2,2,31,2
43709,3,2,5001,2,5,1,1,4,9,5,1,2,1,34,1
43709,3,2,5001,2,5,1,1,4,9,5,1,2,1,5,3
43724,3,2,5001,1,5,2,3,4,9,5,1,2,1,40,2
43724,3,2,5001,1,5,2,3,4,9,5,1,2,2,36,1
43724,3,2,5001,1,5,2,3,4,9,5,1,2,2,3,3
43724,3,2,5001,1,5,2,3,4,9,5,1,2,2,18,3
43734,3,2,5615,3,5,1,1,4,9,5,1,2,1,24,1
43734,3,2,5615,3,5,1,1,4,9,5,1,2,1,2,3
43734,3,2,5615,3,5,1,1,4,9,5,1,2,2,30,2
43734,3,2,5615,3,5,1,1,4,9,5,1,2,1,11,3
43748,3,2,5615,3,5,1,1,4,9,6,1,1,1,37,3
43748,3,2,5615,3,5,1,1,4,9,6,1,1,1,39,3
43748,3,2,5615,3,5,1,1,4,9,6,1,1,2,64,1
43782,3,2,5001,1,5,1,1,4,9,3,1,1,1,53,1
43810,3,1,5001,1,5,2,4,4,9,4,1,1,1,18,3
43810,3,1,5001,1,5,2,4,4,9,4,1,1,2,56,1
43831,3,2,5615,2,5,1,1,4,9,5,1,1,2,17,5
43831,3,2,5615,2,5,1,1,4,9,5,1,1,2,71,1
43831,3,2,5615,2,5,1,1,4,9,5,1,1,1,41,3
43842,3,2,5001,2,5,1,1,4,9,5,1,1,2,38,2
43842,3,2,5001,2,5,1,1,4,9,5,1,1,1,40,1
43843,3,1,5001,2,5,1,2,3,9,5,1,1,2,43,2
43843,3,1,5001,2,5,1,2,3,9,5,1,1,2,7,5
43843,3,1,5001,2,5,1,2,3,9,5,1,1,2,20,3
43843,3,1,5001,2,5,1,2,3,9,5,1,1,1,44,1
43843,3,1,5001,2,5,1,2,3,9,5,1,1,2,24,3
43843,3,1,5001,2,5,1,2,3,9,5,1,1,1,23,3
43874,3,2,5001,4,5,1,1,4,9,7,1,1,1,25,1
43897,1,1,5001,2,5,1,1,5,9,5,1,1,2,19,3
43897,1,1,5001,2,5,1,1,5,9,5,1,1,1,45,2
43897,1,1,5001,2,5,1,1,5,9,5,1,1,1,20,3
43897,1,1,5001,2,5,1,1,5,9,5,1,1,2,41,1
43914,3,2,5615,3,5,1,1,4,9,5,1,1,2,84,1
43914,3,2,5615,3,5,1,1,4,9,5,1,1,1,54,3
43925,3,1,5001,4,5,1,1,3,9,8,1,2,2,25,1
43964,1,1,5001,3,5,1,1,4,9,7,1,1,1,3,3
43964,1,1,5001,3,5,1,1,4,9,7,1,1,1,29,1
43964,1,1,5001,3,5,1,1,4,9,7,1,1,2,22,2
43993,3,2,5001,3,5,2,2,3,9,5,1,1,1,77,1
43993,3,2,5001,3,5,2,2,3,9,5,1,1,2,77,2
43993,3,2,5001,3,5,2,2,3,9,5,1,1,1,45,3
43993,3,2,5001,3,5,2,2,3,9,5,1,1,1,42,3
44035,3,2,5001,3,5,1,1,5,9,6,1,2,2,26,1
44035,3,2,5001,3,5,1,1,5,9,6,1,2,1,20,7
44035,3,2,5001,3,5,1,1,5,9,6,1,2,1,4,3
44035,3,2,5001,3,5,1,1,5,9,6,1,2,1,28,2
44114,3,2,5615,3,5,1,1,4,9,4,1,1,1,46,1
44122,3,1,5172,1,5,2,8,3,5,3,NA,NA,1,18,3
44122,3,1,5172,1,5,2,8,3,5,3,NA,NA,2,9,3
44122,3,1,5172,1,5,2,8,3,5,3,NA,NA,1,16,3
44122,3,1,5172,1,5,2,8,3,5,3,NA,NA,2,47,1
44217,3,2,5001,1,5,1,1,3,5,4,1,1,2,18,3
44217,3,2,5001,1,5,1,1,3,5,4,1,1,1,21,3
44217,3,2,5001,1,5,1,1,3,5,4,1,1,1,38,2
44217,3,2,5001,1,5,1,1,3,5,4,1,1,1,17,3
44217,3,2,5001,1,5,1,1,3,5,4,1,1,1,20,8
44217,3,2,5001,1,5,1,1,3,5,4,1,1,1,15,5
44217,3,2,5001,1,5,1,1,3,5,4,1,1,2,45,1
44256,3,2,5001,2,5,1,1,4,9,6,1,2,1,25,3
44256,3,2,5001,2,5,1,1,4,9,6,1,2,2,21,3
44256,3,2,5001,2,5,1,1,4,9,6,1,2,2,16,3
44256,3,2,5001,2,5,1,1,4,9,6,1,2,2,52,1
44256,3,2,5001,2,5,1,1,4,9,6,1,2,1,15,3
44389,3,1,5001,5,5,1,3,4,9,7,1,1,1,22,5
44389,3,1,5001,5,5,1,3,4,9,7,1,1,1,50,3
44389,3,1,5001,5,5,1,3,4,9,7,1,1,2,80,1
44389,3,1,5001,5,5,1,3,4,9,7,1,1,2,30,5
44389,3,1,5001,5,5,1,3,4,9,7,1,1,1,24,5
44389,3,1,5001,5,5,1,3,4,9,7,1,1,1,55,3
44405,3,2,5001,6,5,1,1,4,9,7,1,1,2,79,1
44405,3,2,5001,6,5,1,1,4,9,7,1,1,1,32,3
44405,3,2,5001,6,5,1,1,4,9,7,1,1,2,3,5
44405,3,2,5001,6,5,1,1,4,9,7,1,1,2,24,4
44448,3,2,5001,2,5,1,1,4,9,3,1,2,2,48,1
44452,3,2,5615,3,5,2,2,4,9,7,1,1,1,18,3
44452,3,2,5615,3,5,2,2,4,9,7,1,1,2,54,1
44466,3,2,5001,6,5,1,3,4,9,7,1,1,1,57,1
44466,3,2,5001,6,5,1,3,4,9,7,1,1,1,23,3
44466,3,2,5001,6,5,1,3,4,9,7,1,1,2,60,2
44476,3,1,5001,2,5,1,1,4,9,4,1,1,1,44,1
44481,3,1,5001,4,5,1,1,5,9,6,1,1,2,55,2
44481,3,1,5001,4,5,1,1,5,9,6,1,1,1,32,3
44481,3,1,5001,4,5,1,1,5,9,6,1,1,2,27,3
44481,3,1,5001,4,5,1,1,5,9,6,1,1,1,58,1
44516,3,2,5001,3,5,1,1,4,1,6,1,1,2,33,2
44516,3,2,5001,3,5,1,1,4,1,6,1,1,1,32,1
44527,3,1,5001,2,5,1,1,4,9,5,1,1,1,46,1
44532,3,2,5001,3,5,1,1,4,9,3,1,1,1,4,5
44532,3,2,5001,3,5,1,1,4,9,3,1,1,1,6,5
44532,3,2,5001,3,5,1,1,4,9,3,1,1,2,24,3
44532,3,2,5001,3,5,1,1,4,9,3,1,1,2,58,1
44532,3,2,5001,3,5,1,1,4,9,3,1,1,1,19,4
44573,3,2,5615,3,5,1,1,5,9,5,1,1,1,29,2
44573,3,2,5615,3,5,1,1,5,9,5,1,1,2,26,1
44573,3,2,5615,3,5,1,1,5,9,5,1,1,1,6,3
44634,3,2,5440,1,5,1,1,5,9,4,1,1,2,53,1
44634,3,2,5440,1,5,1,1,5,9,4,1,1,1,39,3
44634,3,2,5440,1,5,1,1,5,9,4,1,1,1,55,2
44634,3,2,5440,1,5,1,1,5,9,4,1,1,2,6,5
44644,3,2,5615,3,5,1,1,5,9,6,1,1,2,28,2
44644,3,2,5615,3,5,1,1,5,9,6,1,1,1,30,1
44653,3,2,5001,2,5,1,1,5,9,8,1,1,1,35,2
44653,3,2,5001,2,5,1,1,5,9,8,1,1,1,45,1
44681,1,1,5001,2,5,2,1,4,9,4,1,1,1,30,3
44681,1,1,5001,2,5,2,1,4,9,4,1,1,1,63,1
44681,1,1,5001,2,5,2,1,4,9,4,1,1,2,23,3
44681,1,1,5001,2,5,2,1,4,9,4,1,1,1,39,3
44681,1,1,5001,2,5,2,1,4,9,4,1,1,1,33,10
44681,1,1,5001,2,5,2,1,4,9,4,1,1,2,28,3
44681,1,1,5001,2,5,2,1,4,9,4,1,1,2,60,2
44681,1,1,5001,2,5,2,1,4,9,4,1,1,2,21,3
44681,1,1,5001,2,5,2,1,4,9,4,1,1,1,40,3
44685,3,2,5615,3,5,1,1,5,9,7,1,2,2,65,2
44685,3,2,5615,3,5,1,1,5,9,7,1,2,2,28,3
44685,3,2,5615,3,5,1,1,5,9,7,1,2,1,67,1
44778,3,2,5440,1,5,2,2,3,9,4,1,2,1,23,1
44778,3,2,5440,1,5,2,2,3,9,4,1,2,1,2,3
44778,3,2,5440,1,5,2,2,3,9,4,1,2,2,21,2
44796,2,1,5001,2,5,2,2,4,9,3,1,1,1,33,3
44796,2,1,5001,2,5,2,2,4,9,3,1,1,2,58,1
44796,2,1,5001,2,5,2,2,4,9,3,1,1,1,30,3
44846,3,1,5440,1,5,2,2,5,5,3,1,2,2,42,1
44867,3,2,5615,3,5,1,1,3,9,6,1,2,2,26,1
44867,3,2,5615,3,5,1,1,3,9,6,1,2,1,32,2
44867,3,2,5615,3,5,1,1,3,9,6,1,2,1,1,3
44868,3,2,5154,1,5,1,1,4,9,7,1,1,1,27,3
44868,3,2,5154,1,5,1,1,4,9,7,1,1,2,52,1
44899,3,2,5440,1,5,1,1,3,9,3,1,1,2,54,1
44930,3,2,5440,1,5,2,2,4,9,3,1,1,1,30,1
44930,3,2,5440,1,5,2,2,4,9,3,1,1,2,18,2
44930,3,2,5440,1,5,2,2,4,9,3,1,1,2,0,3
44991,3,2,5615,2,5,1,1,4,9,3,1,1,1,52,1
45072,3,2,5001,5,5,1,1,4,9,7,1,1,1,60,1
45072,3,2,5001,5,5,1,1,4,9,7,1,1,2,52,2
45072,3,2,5001,5,5,1,1,4,9,7,1,1,2,82,6
45212,3,2,5154,1,5,1,1,4,9,5,1,1,2,18,3
45212,3,2,5154,1,5,1,1,4,9,5,1,1,1,26,3
45212,3,2,5154,1,5,1,1,4,9,5,1,1,2,50,1
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,31,1
45400,3,2,5001,3,5,1,1,2,9,5,1,1,2,42,2
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,58,6
45400,3,2,5001,3,5,1,1,2,9,5,1,1,2,86,3
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,9,3
45408,3,1,5001,1,5,2,7,3,9,4,1,1,1,25,3
45408,3,1,5001,1,5,2,7,3,9,4,1,1,1,32,3
45408,3,1,5001,1,5,2,7,3,9,4,1,1,2,66,1
45408,3,1,5001,1,5,2,7,3,9,4,1,1,2,5,5
45408,3,1,5001,1,5,2,7,3,9,4,1,1,1,21,5
45505,3,1,5001,1,5,2,3,4,9,4,NA,NA,2,36,1
45505,3,1,5001,1,5,2,3,4,9,4,NA,NA,2,16,3
45505,3,1,5001,1,5,2,3,4,9,4,NA,NA,1,14,3
45581,3,2,5615,4,5,1,1,3,9,6,1,1,1,35,3
45581,3,2,5615,4,5,1,1,3,9,6,1,1,1,67,1
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,64,10
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,56,2
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,95,6
45597,3,2,5001,2,5,1,1,4,9,4,1,1,1,0,3
45597,3,2,5001,2,5,1,1,4,9,4,1,1,1,8,3
45597,3,2,5001,2,5,1,1,4,9,4,1,1,1,39,1
45597,3,2,5001,2,5,1,1,4,9,4,1,1,2,31,2
45610,3,2,5001,1,5,1,1,4,9,3,1,2,1,57,2
45610,3,2,5001,1,5,1,1,4,9,3,1,2,2,37,1
45610,3,2,5001,1,5,1,1,4,9,3,1,2,2,19,3
45687,3,1,5001,1,5,2,7,4,9,5,1,1,1,18,3
45687,3,1,5001,1,5,2,7,4,9,5,1,1,1,19,3
45687,3,1,5001,1,5,2,7,4,9,5,1,1,2,38,1
45712,3,2,5615,3,5,1,6,4,9,6,1,1,1,62,1
45726,3,1,5001,1,5,2,2,4,9,4,1,1,1,15,5
45726,3,1,5001,1,5,2,2,4,9,4,1,1,2,17,5
45726,3,1,5001,1,5,2,2,4,9,4,1,1,1,35,3
45726,3,1,5001,1,5,2,2,4,9,4,1,1,2,61,1
45746,3,2,5615,3,5,1,1,3,9,5,1,2,2,32,3
45746,3,2,5615,3,5,1,1,3,9,5,1,2,2,4,5
45746,3,2,5615,3,5,1,1,3,9,5,1,2,1,53,1
45746,3,2,5615,3,5,1,1,3,9,5,1,2,2,56,2
45746,3,2,5615,3,5,1,1,3,9,5,1,2,1,7,5
45770,3,1,5001,2,5,2,1,3,9,4,1,1,2,44,3
45770,3,1,5001,2,5,2,1,3,9,4,1,1,1,74,2
45770,3,1,5001,2,5,2,1,3,9,4,1,1,1,10,5
45770,3,1,5001,2,5,2,1,3,9,4,1,1,1,18,5
45770,3,1,5001,2,5,2,1,3,9,4,1,1,1,75,1
45770,3,1,5001,2,5,2,1,3,9,4,1,1,1,37,3
45783,3,2,5001,1,5,1,1,5,9,7,1,2,2,2,3
45783,3,2,5001,1,5,1,1,5,9,7,1,2,2,32,1
45783,3,2,5001,1,5,1,1,5,9,7,1,2,2,56,6
45824,3,2,5001,2,5,2,4,3,9,5,NA,NA,2,76,1
45824,3,2,5001,2,5,2,4,3,9,5,NA,NA,2,16,4
45824,3,2,5001,2,5,2,4,3,9,5,NA,NA,1,62,2
45908,3,2,5001,2,5,1,1,4,9,6,1,1,2,55,1
45908,3,2,5001,2,5,1,1,4,9,6,1,1,1,36,3
45927,3,2,5001,1,5,1,1,4,9,4,1,1,1,51,1
45933,3,1,5631,3,5,2,3,4,9,5,1,1,1,56,1
45933,3,1,5631,3,5,2,3,4,9,5,1,1,2,53,2
45933,3,1,5631,3,5,2,3,4,9,5,1,1,1,18,3
45933,3,1,5631,3,5,2,3,4,9,5,1,1,1,20,3
45960,3,2,5001,1,5,2,7,3,9,3,NA,NA,1,15,3
45960,3,2,5001,1,5,2,7,3,9,3,NA,NA,1,33,1
45960,3,2,5001,1,5,2,7,3,9,3,NA,NA,1,34,2
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,25,3
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,5,5
45965,3,2,5001,2,5,2,4,5,9,6,1,2,2,32,3
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,15,5
45965,3,2,5001,2,5,2,4,5,9,6,1,2,2,58,1
45975,3,2,5001,2,5,1,1,5,9,5,1,1,2,38,1
45975,3,2,5001,2,5,1,1,5,9,5,1,1,1,13,3
45975,3,2,5001,2,5,1,1,5,9,5,1,1,1,33,7
46020,3,1,5001,1,5,1,1,4,9,5,1,2,2,56,1
46254,3,1,5001,4,5,1,1,5,9,5,1,1,2,61,2
46254,3,1,5001,4,5,1,1,5,9,5,1,1,1,28,3
46254,3,1,5001,4,5,1,1,5,9,5,1,1,1,65,1
46280,3,2,5001,2,5,2,3,5,9,7,1,1,1,19,3
46280,3,2,5001,2,5,2,3,5,9,7,1,1,2,41,2
46280,3,2,5001,2,5,2,3,5,9,7,1,1,1,50,1
46280,3,2,5001,2,5,2,3,5,9,7,1,1,1,10,3
46291,3,2,5001,1,5,1,1,4,9,5,1,2,2,18,3
46291,3,2,5001,1,5,1,1,4,9,5,1,2,1,16,3
46291,3,2,5001,1,5,1,1,4,9,5,1,2,1,34,7
46291,3,2,5001,1,5,1,1,4,9,5,1,2,2,36,1
46291,3,2,5001,1,5,1,1,4,9,5,1,2,2,58,6
46324,3,2,5001,2,5,1,1,5,9,5,1,1,1,30,1
46335,3,2,5001,5,5,1,1,4,9,4,1,1,1,58,1
46335,3,2,5001,5,5,1,1,4,9,4,1,1,1,55,7
46349,3,2,5001,2,5,2,2,5,9,5,1,1,1,19,3
46349,3,2,5001,2,5,2,2,5,9,5,1,1,1,71,1
46349,3,2,5001,2,5,2,2,5,9,5,1,1,1,14,3
46349,3,2,5001,2,5,2,2,5,9,5,1,1,2,47,2
46350,3,2,5001,5,5,1,1,4,9,7,1,2,1,90,6
46350,3,2,5001,5,5,1,1,4,9,7,1,2,2,56,7
46350,3,2,5001,5,5,1,1,4,9,7,1,2,1,67,1
46401,3,2,5001,2,5,1,1,5,9,6,1,1,1,30,1
46428,3,2,5001,5,5,1,1,4,9,8,1,2,1,71,1
46428,3,2,5001,5,5,1,1,4,9,8,1,2,2,35,3
46428,3,2,5001,5,5,1,1,4,9,8,1,2,1,38,3
46428,3,2,5001,5,5,1,1,4,9,8,1,2,1,27,3
46450,3,2,5001,2,5,1,1,3,9,5,1,1,2,18,3
46450,3,2,5001,2,5,1,1,3,9,5,1,1,1,25,3
46450,3,2,5001,2,5,1,1,3,9,5,1,1,1,62,1
46457,3,1,5001,5,5,1,1,5,9,8,1,1,1,39,1
46473,3,2,5001,3,5,1,1,4,9,5,1,1,2,60,6
46473,3,2,5001,3,5,1,1,4,9,5,1,1,1,42,1
46473,3,2,5001,3,5,1,1,4,9,5,1,1,2,42,2
46491,3,2,5001,2,5,2,2,5,9,7,1,1,1,19,3
46491,3,2,5001,2,5,2,2,5,9,7,1,1,2,29,7
46491,3,2,5001,2,5,2,2,5,9,7,1,1,2,41,1
46493,3,2,5001,6,5,2,1,3,9,7,1,1,1,24,3
