"DIRECTORIO","N_01","N_02","N_03","N_04","N_05","N_06_A","N_06_B","N_06_C","N_07","N_08","N_09","N_09_TEXTO","N_10_A","N_10_B","N_10_C","N_10_D","N_10_E","N_10_F","N_10_G","N_10_H","N_10_I","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,2,10,3,1,1,NA,NA,3,1,3,NA
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,1,41,1,3,2,NA,NA,1,1,1,NA
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,2,28,2,3,2,1,1,2,1,2,1
26250,2,1,2,1,1,1,NA,NA,1,2,20000,"VEINTE MIL PESOS",NA,NA,1,NA,1,1,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,12,4,70,2,NA,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,2,5,511,1,1,2,1,2,2,20,3,1,1,NA,NA,3,1,3,NA
26250,2,1,2,1,1,1,NA,NA,1,2,20000,"VEINTE MIL PESOS",NA,NA,1,NA,1,1,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,12,4,70,2,NA,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,2,5,511,1,1,2,1,2,1,40,1,2,2,NA,NA,1,1,1,NA
26250,2,1,2,1,1,1,NA,NA,1,2,20000,"VEINTE MIL PESOS",NA,NA,1,NA,1,1,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,12,4,70,2,NA,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,2,5,511,1,1,2,1,2,2,33,2,2,2,1,1,2,1,2,1
29784,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,1,8,4,60,1,3,5,1,1,2,4,4,4,4,1,1,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,7,703,1,1,1,1,1,2,66,6,3,3,NA,NA,2,1,2,NA
29784,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,1,8,4,60,1,3,5,1,1,2,4,4,4,4,1,1,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,7,703,1,1,1,1,1,1,40,1,3,1,1,1,1,1,1,1
29974,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,1,1,12,4,20,1,1,3,1,1,4,4,4,3,4,1,2,2,3,3,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,5,511,1,1,3,1,3,2,66,2,3,3,NA,NA,2,1,2,NA
29974,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,1,1,12,4,20,1,1,3,1,1,4,4,4,3,4,1,2,2,3,3,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,5,511,1,1,3,1,3,1,67,1,3,3,NA,NA,1,1,1,NA
29974,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,1,1,12,4,20,1,1,3,1,1,4,4,4,3,4,1,2,2,3,3,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,5,511,1,1,3,1,3,1,32,3,1,1,1,1,3,1,3,1
30619,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,2,1,1,1,NA,0,11,1,1,12,4,30,1,1,4,2,2,4,4,3,3,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,5,511,1,1,2,1,2,1,29,3,2,1,1,1,2,1,2,1
30619,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,2,1,1,1,NA,0,11,1,1,12,4,30,1,1,4,2,2,4,4,3,3,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,5,511,1,1,2,1,2,2,67,1,3,3,NA,NA,1,1,1,NA
32553,1,1,2,1,1,1,NA,NA,1,2,30000,"TRENTAMIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,3,3,4,4,4,2,2,3,2,3,4,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,7,704,3,2,3,1,3,2,53,2,2,2,NA,NA,2,1,2,NA
32553,1,1,2,1,1,1,NA,NA,1,2,30000,"TRENTAMIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,3,3,4,4,4,2,2,3,2,3,4,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,7,704,3,2,3,1,3,1,55,1,2,2,NA,NA,1,1,1,NA
32553,1,1,2,1,1,1,NA,NA,1,2,30000,"TRENTAMIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,3,3,4,4,4,2,2,3,2,3,4,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,7,704,3,2,3,1,3,2,20,3,1,1,1,1,3,1,3,1
34718,3,1,2,1,1,1,NA,NA,1,1,30000,"TREINTA MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,11001,2,1,6,2,1,1,1,NA,0,11,1,1,12,4,40,1,1,5,2,2,4,4,2,3,3,1,1,1,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,0,7,705,1,1,1,1,1,1,34,1,2,2,1,1,1,1,1,1
34718,3,1,2,1,1,1,NA,NA,1,1,30000,"TREINTA MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,11001,2,1,6,2,1,1,1,NA,0,11,1,1,12,4,40,1,1,5,2,2,4,4,2,3,3,1,1,1,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,0,7,705,1,1,1,1,1,2,31,2,2,2,NA,NA,2,1,2,NA
36830,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,4,1,1,1,1,NA,0,11,1,1,12,4,72,1,1,5,2,2,4,4,4,4,4,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,0,7,705,3,2,1,1,1,2,37,1,2,2,1,1,1,1,1,1
37025,3,1,2,1,1,NA,1,NA,NA,1,12000,"doce mil",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,11001,2,1,4,1,1,1,1,NA,0,11,1,1,11,2,50,1,1,4,1,1,4,4,4,4,4,1,1,1,3,3,4,4,4,4,1,1,1,2,2,NA,1,1,1,9,6,0,7,705,1,2,1,1,1,2,31,1,2,2,1,1,1,1,1,1
37090,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,1,6,1,46,1,1,4,1,1,4,4,1,3,4,1,1,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,5,511,1,2,1,1,1,2,20,1,2,2,1,1,1,1,1,1
37090,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,1,6,1,46,1,1,4,1,1,4,4,1,3,4,1,1,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,5,511,1,2,1,1,1,2,1,3,2,1,NA,NA,2,1,2,NA
38827,3,1,1,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,11001,1,1,1,5,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,6,0,5,511,1,2,4,1,4,2,52,1,2,3,NA,NA,1,1,1,NA
38827,3,1,1,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,11001,1,1,1,5,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,6,0,5,511,1,2,4,1,4,1,20,10,3,2,NA,NA,5,1,5,NA
38827,3,1,1,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,11001,1,1,1,5,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,6,0,5,511,1,2,4,1,4,2,19,3,2,1,1,1,4,1,4,1
38827,3,1,1,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,11001,1,1,1,5,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,6,0,5,511,1,2,4,1,4,1,30,3,3,1,NA,NA,3,1,3,NA
38827,3,1,1,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,11001,1,1,1,5,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,6,0,5,511,1,2,4,1,4,1,51,2,2,2,NA,NA,2,1,2,NA
39577,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,4,2,1,1,1,NA,0,11,1,1,8,1,48,1,1,5,2,2,3,4,4,4,4,3,2,3,4,5,4,5,5,5,1,1,1,1,1,1,2,1,2,9,1,0,7,701,2,1,2,1,2,1,35,2,2,2,1,1,2,1,2,1
39577,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,4,2,1,1,1,NA,0,11,1,1,8,1,48,1,1,5,2,2,3,4,4,4,4,3,2,3,4,5,4,5,5,5,1,1,1,1,1,1,2,1,2,9,1,0,7,701,2,1,2,1,2,1,39,1,2,2,NA,NA,1,1,1,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,39,3,2,1,NA,NA,2,1,2,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,11,5,2,1,NA,NA,3,1,3,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,3,5,2,1,NA,NA,6,1,6,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,60,1,3,3,NA,NA,1,1,1,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,19,5,2,1,NA,NA,4,1,4,NA
41809,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,1,40,1,1,4,2,2,4,4,5,5,5,3,3,4,3,4,4,4,4,4,1,2,1,2,1,2,5,1,5,9,6,1,5,511,3,2,5,1,5,2,21,3,2,1,1,1,5,1,5,1
42935,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,4,1,2,3,3,2,3,4,2,2,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,5,511,1,1,1,1,1,1,22,1,2,2,1,1,1,1,1,1
43934,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,3,1,1,1,NA,0,11,1,3,NA,NA,NA,1,1,5,2,2,2,3,3,3,4,1,1,2,2,2,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,7,702,1,1,2,1,2,1,19,10,2,2,1,1,2,1,2,1
43934,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,3,1,1,1,NA,0,11,1,3,NA,NA,NA,1,1,5,2,2,2,3,3,3,4,1,1,2,2,2,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,7,702,1,1,2,1,2,1,22,1,2,2,NA,NA,1,1,1,NA
43934,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,3,1,1,1,NA,0,11,1,3,NA,NA,NA,1,1,5,2,2,2,3,3,3,4,1,1,2,2,2,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,7,702,1,1,2,1,2,1,24,10,2,2,NA,NA,3,1,3,NA
44430,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,1,1,1,1,1,NA,0,11,1,1,6,1,48,2,NA,3,1,1,4,4,4,5,1,1,4,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,4,409,1,1,1,1,1,1,28,1,2,2,1,1,1,1,1,1
45928,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,5,1,1,1,1,NA,0,11,1,1,12,4,70,2,NA,4,1,1,4,3,4,4,4,1,1,2,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,9,6,0,8,802,1,2,1,1,1,2,29,1,2,2,1,1,1,1,1,1
47812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,6,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,2,2,3,2,2,3,2,3,3,3,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,69,1,3,3,NA,NA,1,1,1,NA
47812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,6,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,2,2,3,2,2,3,2,3,3,3,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,66,2,3,2,NA,NA,2,1,2,NA
47812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,6,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,2,2,3,2,2,3,2,3,3,3,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,27,3,1,1,1,1,3,1,3,1
47860,3,1,2,2,NA,NA,NA,NA,NA,NA,10000,"diez mil pesos",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,1,2,1,1,1,NA,1,11,2,2,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,408,1,2,2,1,2,2,19,1,2,2,NA,NA,1,1,1,NA
47860,3,1,2,2,NA,NA,NA,NA,NA,NA,10000,"diez mil pesos",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,1,2,1,1,1,NA,1,11,2,2,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,408,1,2,2,1,2,1,18,7,2,2,1,1,2,1,2,1
47967,3,1,2,1,1,1,NA,NA,1,1,40000,"CUARENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,4,1,1,1,NA,1,11,2,7,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,1,1,1,3,3,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,5,511,2,1,2,1,2,1,21,3,2,1,1,1,2,1,2,1
47967,3,1,2,1,1,1,NA,NA,1,1,40000,"CUARENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,4,1,1,1,NA,1,11,2,7,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,1,1,1,3,3,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,5,511,2,1,2,1,2,1,22,3,2,1,NA,NA,3,1,3,NA
47967,3,1,2,1,1,1,NA,NA,1,1,40000,"CUARENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,4,1,1,1,NA,1,11,2,7,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,1,1,1,3,3,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,5,511,2,1,2,1,2,1,24,3,2,1,NA,NA,4,1,4,NA
47967,3,1,2,1,1,1,NA,NA,1,1,40000,"CUARENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,4,1,1,1,NA,1,11,2,7,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,1,1,1,3,3,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,5,511,2,1,2,1,2,2,47,1,2,2,NA,NA,1,1,1,NA
47968,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,4,2,2,4,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,7,703,1,2,3,1,3,2,40,1,2,2,NA,NA,1,1,1,NA
47968,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,4,2,2,4,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,7,703,1,2,3,1,3,1,25,3,2,1,NA,NA,2,1,2,NA
47968,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,3,3,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,4,2,2,4,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,7,703,1,2,3,1,3,2,23,3,2,1,1,1,3,1,3,1
48857,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,4,1,1,1,1,NA,0,11,1,1,12,4,40,1,1,4,1,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,8,801,1,2,1,1,1,2,29,1,2,2,1,1,1,1,1,1
49777,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,4,1,1,1,1,NA,0,11,1,1,6,1,48,1,3,5,2,2,4,4,2,2,3,2,2,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,6,0,7,705,1,1,1,1,1,1,23,1,2,2,1,1,1,1,1,1
49812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,5,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,2,3,1,3,2,65,2,2,2,NA,NA,2,1,2,NA
49812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,5,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,2,3,1,3,2,33,3,1,1,1,1,3,1,3,1
49812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,5,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,2,3,1,3,1,67,1,2,2,NA,NA,1,1,1,NA
49812,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,5,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,2,3,1,3,1,31,3,1,1,NA,NA,4,1,4,NA
49851,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,5,1,1,1,NA,0,11,1,1,9,1,40,1,1,4,1,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,2,7,704,2,1,3,1,3,1,51,2,2,2,NA,NA,2,1,2,NA
49851,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,5,1,1,1,NA,0,11,1,1,9,1,40,1,1,4,1,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,2,7,704,2,1,3,1,3,2,24,3,2,1,NA,NA,4,1,4,NA
49851,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,5,1,1,1,NA,0,11,1,1,9,1,40,1,1,4,1,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,2,7,704,2,1,3,1,3,1,3,5,2,1,NA,NA,5,1,5,NA
49851,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,5,1,1,1,NA,0,11,1,1,9,1,40,1,1,4,1,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,2,7,704,2,1,3,1,3,2,50,1,2,2,NA,NA,1,1,1,NA
49851,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,5,1,1,1,NA,0,11,1,1,9,1,40,1,1,4,1,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,2,7,704,2,1,3,1,3,1,25,3,2,1,1,1,3,1,3,1
