"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
18876,17873,2,1,3,2,1,1,1,NA,0,17,1,1,6,5,40,1,1,3,1,1,4,4,4,3,4,5,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,2,57,2,3,2,1,1,2,1,2,1
18909,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,4,409,1,2,2,1,2,2,25,2,3,2,1,1,2,1,2,1
18909,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,4,409,1,2,2,1,2,1,8,3,1,1,NA,NA,3,1,3,NA
18909,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,4,409,1,2,2,1,2,1,41,1,2,2,NA,NA,1,1,1,NA
18911,17174,2,1,2,3,1,1,1,NA,0,17,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,511,1,2,2,1,2,1,3,3,1,1,NA,NA,3,1,3,NA
18911,17174,2,1,2,3,1,1,1,NA,0,17,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,511,1,2,2,1,2,2,18,2,2,2,1,1,2,1,2,1
18911,17174,2,1,2,3,1,1,1,NA,0,17,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,511,1,2,2,1,2,1,25,1,2,2,NA,NA,1,1,1,NA
18915,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,1,2,1,2,2,90,8,3,3,NA,NA,3,1,3,NA
18915,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,1,2,1,2,1,25,3,2,1,1,1,2,1,2,1
18915,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,1,2,1,2,2,62,1,3,3,NA,NA,1,1,1,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,2,58,2,2,2,NA,NA,2,1,2,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,1,27,10,2,2,NA,NA,5,1,5,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,1,2,10,1,1,NA,NA,6,1,6,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,2,6,10,3,2,NA,NA,8,1,8,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,1,36,3,3,1,NA,NA,3,1,3,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,1,52,1,2,2,NA,NA,1,1,1,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,1,19,10,3,2,NA,NA,7,1,7,NA
18937,17174,1,1,2,8,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,1,6,602,1,2,4,1,4,2,24,8,3,2,1,1,4,1,4,1
