"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"76001",1,1,3,4,9037
"76248",2,1,3,3,9052
"76001",1,1,3,2,9072
"76001",2,1,5,1,9797
"76248",2,1,3,3,9813
"76520",2,1,2,3,9831
"76001",1,1,1,4,9841
"76001",2,1,4,7,9842
"76001",2,1,3,2,9855
"76248",1,1,3,3,9862
"76001",2,1,1,2,9874
"76248",1,1,3,2,9876
"76001",2,1,1,7,9891
"76001",1,1,3,4,9893
"76001",2,1,1,4,9915
"76520",2,1,2,2,10027
"76001",2,1,4,5,10226
"76001",2,1,2,4,10228
"76001",2,1,3,3,10260
"76001",2,1,4,2,10262
"76001",1,1,2,3,10312
"76001",2,1,3,1,10313
"76248",1,1,2,6,10354
"76001",2,1,2,6,10380
"76520",1,1,2,1,10406
"76520",1,1,2,5,10413
"76248",2,1,1,3,10419
"76520",1,1,2,8,10425
"76001",2,1,2,4,10431
"76001",1,1,2,4,10436
"76520",1,1,3,2,10440
"76520",1,1,3,4,10449
"76248",1,1,2,3,10453
"76001",2,1,3,3,10460
"76520",1,1,4,3,10466
"76248",1,1,2,4,10468
"76520",1,1,4,4,10472
"76001",2,1,3,4,10479
"76248",2,1,2,2,10490
"76001",2,1,2,5,10544
"76520",2,1,1,3,10545
"76520",1,1,2,2,10580
"76001",1,1,3,5,10585
"76520",1,1,1,7,10595
"76520",2,1,2,2,10601
"76248",2,1,2,3,10614
"76520",2,1,1,3,10630
"76001",2,1,3,2,10637
"76520",2,1,2,1,10639
"76563",1,1,3,4,10647
"76001",1,1,3,2,10666
"76001",1,1,2,5,10672
"76520",2,1,2,5,10673
"76001",2,1,3,1,10674
"76520",1,1,1,3,10675
"76520",1,1,1,2,10700
"76001",2,1,3,2,10701
"76001",2,1,2,2,10702
"76001",3,1,3,1,10712
"76520",1,1,1,4,10716
"76001",2,1,3,4,10733
"76520",2,1,2,3,10741
"76520",1,1,1,7,10758
"76001",2,1,3,2,10760
"76001",1,1,2,3,10764
"76520",1,1,2,3,10767
"76520",1,1,1,2,10784
"76520",2,1,3,2,10786
"76520",2,1,3,5,10799
"76248",1,1,3,5,10804
"76520",2,1,3,1,10813
"76248",1,1,3,4,10833
"76275",2,1,2,2,11405
"76001",2,1,4,2,11479
"76001",1,1,2,2,11517
"76001",2,1,3,2,11567
"76001",2,1,4,1,11579
"76001",2,1,4,5,11621
"76001",2,1,2,4,11626
"76001",2,1,2,2,11667
"76001",2,1,3,2,11675
"76001",2,1,5,2,11707
"76001",1,1,2,3,11723
"76520",2,1,3,2,11774
"76520",2,1,3,4,11793
"76520",2,1,3,8,11815
"76001",2,1,4,3,11817
"76520",2,1,3,2,11921
"76001",2,1,2,4,12110
"76001",2,1,4,3,12139
"76001",2,1,3,3,12225
"76001",1,1,2,4,12247
"76001",2,1,3,3,12255
"76001",2,1,2,2,12298
"76563",1,1,2,3,12304
"76563",1,1,2,3,12313
"76001",2,1,1,4,12573
"76001",2,1,3,2,12695
"76001",2,1,3,4,12780
"76001",1,1,3,5,12896
"76109",2,1,1,7,12968
"76109",1,1,1,4,13006
"76001",2,1,3,2,13061
"76109",1,1,1,3,13075
"76001",2,1,3,3,13078
"76001",2,1,3,2,13086
"76001",1,1,3,4,13125
"76001",2,1,3,9,13132
"76001",2,1,3,3,13164
"76001",1,1,3,1,13200
"76001",2,1,3,4,13253
"76001",2,1,3,3,13305
"76001",2,1,3,3,13313
"76001",2,1,3,2,13317
"76109",2,1,3,4,13358
"76109",2,1,3,4,13391
"76001",2,1,3,1,13423
"76109",2,1,3,2,13438
"76109",2,1,3,2,13467
"76001",1,1,3,2,13469
"76109",2,1,3,3,13498
"76520",2,1,3,1,13529
"76109",1,1,1,2,13533
"76109",1,1,1,4,13552
"76109",1,1,1,2,13574
"76001",2,1,2,3,13832
"76001",2,1,2,3,13961
"76001",1,1,2,3,14032
"76001",1,1,2,4,14077
"76001",2,1,3,3,14109
"76001",2,1,3,3,14134
"76520",1,1,3,4,14207
"76001",1,1,2,2,14221
"76520",1,1,3,4,14274
"76001",2,1,2,6,14279
"76001",1,1,2,5,14281
"76109",1,1,1,7,14301
"76520",1,1,3,3,14306
"76109",1,1,1,1,14322
"76001",2,1,3,4,14327
"76109",1,1,1,3,14336
"76520",1,1,2,3,14337
"76520",1,1,2,6,14349
"76001",1,1,1,4,14350
"76520",2,1,2,5,14361
"76001",1,1,1,3,14363
"76520",2,1,2,9,14373
"76001",1,1,1,1,14375
"76520",1,1,2,4,14390
"76001",2,1,3,5,14391
"76001",2,1,2,3,14400
"76001",1,1,1,2,14410
"76001",2,1,3,4,14411
"76001",1,1,2,1,14412
"76109",2,1,8,3,14416
"76001",2,1,3,2,14422
"76001",2,1,2,4,14425
"76109",1,1,1,2,14431
"76109",1,1,1,8,14432
"76001",1,1,1,6,14436
"76001",2,1,3,7,14448
"76109",2,1,1,3,14456
"76001",2,1,2,3,14460
"76001",2,1,3,4,14478
"76109",1,1,1,2,14490
"76001",2,1,2,2,14491
"76001",2,1,3,4,14502
"76520",1,1,2,2,14514
"76109",2,1,1,1,14519
"76520",1,1,2,3,14532
"76109",2,1,2,5,14537
"76109",1,1,1,3,14544
"76520",1,1,2,4,14549
"76109",2,1,1,5,14564
"76520",2,1,2,1,14565
"76109",1,1,1,3,14566
"76520",2,1,2,5,14578
"76147",1,1,3,2,14638
"76147",1,1,3,2,14675
"76147",1,1,3,3,14705
"76001",2,1,4,1,14862
"76001",2,1,4,1,14870
"76001",1,1,3,2,14965
"76001",2,1,2,4,14983
"76001",1,1,3,4,15026
"76001",2,1,3,2,15053
"76109",2,1,2,5,15060
"76001",2,1,2,4,15078
"76001",1,1,3,4,15083
"76109",1,1,2,5,15152
"76001",1,1,2,3,15184
"76001",1,1,3,2,15202
"76109",2,1,2,3,15241
"76001",1,1,2,4,15266
"76109",1,1,1,5,15285
"76001",3,1,3,1,15302
"76109",1,1,1,8,15312
"76001",2,1,3,5,15340
"76109",1,1,1,7,15344
"76109",2,1,3,6,15365
"76109",1,1,2,2,15389
"76109",1,1,3,5,15409
"76001",1,1,2,4,15422
"76109",2,1,3,5,15427
"76001",2,1,2,3,15476
"76001",1,1,2,3,15520
"76001",2,1,2,5,15542
"76001",2,1,2,6,15568
"76147",2,1,3,4,15590
"76001",2,1,2,3,15594
"76001",2,1,2,3,15611
"76147",2,1,3,2,15616
"76001",2,1,2,3,15631
"76001",2,1,2,4,15649
"76147",2,1,3,4,15653
"76001",1,1,1,6,15670
"76001",1,1,2,2,15678
"76147",2,1,3,3,15681
"76001",2,1,1,2,15683
"76001",2,1,3,7,15687
"76147",1,1,3,2,15693
"76001",1,1,3,1,15702
"76147",1,1,2,3,15708
"76001",1,1,3,8,15710
"76001",1,1,2,3,15736
"76001",2,1,3,4,16393
"76109",2,1,3,3,16413
"76001",2,1,3,3,16422
"76109",1,1,1,4,16438
"76001",2,1,3,3,16460
"76001",1,1,1,5,16480
"76001",2,1,3,5,16484
"76109",1,1,1,2,16527
"76001",2,1,1,2,16528
"76001",2,1,1,8,16566
"76001",2,1,1,4,16605
"76001",2,1,1,4,16631
"76001",2,1,1,4,16668
"76109",1,1,1,3,16950
"76109",1,1,1,6,17016
"76109",2,1,3,4,17086
"76109",1,1,1,4,17155
"76001",2,1,3,3,17179
"76001",2,1,2,4,17515
"76109",2,1,1,4,17517
"76109",1,1,1,7,17565
"76109",1,1,2,2,17570
"76520",1,1,2,8,17598
"76520",1,1,3,4,17659
"76001",1,1,3,3,17663
"76520",1,1,3,4,17671
"76109",1,1,1,6,17685
"76520",1,1,3,4,17690
"76520",1,1,3,3,17697
"76109",1,1,3,4,17729
"76109",1,1,2,4,17751
"76109",2,1,1,1,17773
"76001",1,1,2,3,17774
"76520",1,1,3,2,17782
"76520",1,1,3,2,17807
"76109",2,1,1,3,17813
"76001",1,1,2,4,17815
"76109",2,1,1,3,17844
"76109",2,1,1,1,17880
"76001",2,1,2,5,17915
"76109",2,1,1,4,17919
"76520",1,1,4,4,17947
"76109",2,1,1,3,17954
"76001",1,1,2,5,17981
"76563",1,1,2,4,18001
"76109",1,1,2,4,18041
