"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"41001",1,1,2,4,33589
"41001",1,1,3,2,33598
"41001",1,1,3,2,33627
"41001",2,1,2,2,33663
"41001",1,1,2,2,33681
"41001",1,1,2,3,33692
"41001",2,1,2,4,33698
"41001",1,1,2,5,33706
"41001",1,1,2,4,33707
"41001",1,1,2,4,33712
"41001",1,1,2,6,33718
"41001",1,1,2,1,33728
"41001",1,1,2,4,33750
"41001",1,1,1,1,33758
"41001",1,1,2,2,33779
"41001",1,1,1,2,33798
"41001",1,1,2,2,33860
"41001",1,1,1,5,33864
"41001",2,1,1,1,33917
"41001",1,1,1,2,33974
"41001",1,1,2,4,34073
"41001",1,1,1,4,35187
"41001",1,1,2,2,35197
"41001",1,1,2,5,35247
"41001",1,1,1,3,35248
"41001",1,1,1,5,35275
"41001",1,1,2,1,35280
"41001",2,1,2,3,35297
"41001",1,1,1,8,35317
"41001",2,1,2,2,35321
"41001",1,1,1,3,35349
"41001",1,1,1,2,35353
"41001",1,1,2,1,35365
"41001",2,1,2,1,35379
"41001",1,1,2,4,35380
"41001",2,1,2,1,35385
"41001",1,1,4,4,35991
"41001",1,1,4,7,36008
"41001",1,1,4,2,36084
"41001",1,1,4,3,36162
"41001",1,1,4,4,36175
"41001",1,1,8,3,36326
"41001",1,1,8,2,36336
"41001",1,1,8,7,36339
"41001",1,1,8,3,36347
"41001",1,1,8,4,36353
"41001",1,1,4,2,36354
"41001",1,1,4,4,36369
"41001",3,1,4,4,36455
"41001",1,1,1,5,36495
"41001",1,1,1,2,36543
"41001",1,1,1,5,36557
"41001",2,1,1,4,36578
"41001",2,1,1,1,36607
"41001",1,1,2,8,36660
"41001",3,1,2,1,36697
"41001",1,1,2,3,36766
"41001",1,1,3,4,36795
"41001",2,1,2,3,36834
"41001",1,1,2,6,36854
"41001",1,1,8,1,37415
"41001",2,1,3,2,37485
"41001",1,1,2,2,37486
"41001",1,1,1,5,37551
"41001",2,1,2,6,37596
"41001",2,1,5,1,37635
"41001",1,1,2,6,37803
"41001",1,1,2,4,37970
"41001",2,1,2,4,38011
"41001",2,1,2,4,38059
"41001",2,1,2,4,38223
"41001",2,1,4,2,38286
"41001",2,1,4,4,38341
"41001",2,1,4,4,38463
"41001",2,1,2,4,38559
"41001",1,1,1,3,38580
"41001",2,1,4,3,38597
"41001",1,1,1,4,38845
"41001",1,1,1,3,38886
"41001",2,1,1,4,38931
"41001",2,1,1,3,39049
"41001",2,1,1,2,39098
"41001",1,1,5,2,39104
"41001",2,1,1,2,39125
"41001",2,1,4,3,39171
"41001",1,1,8,2,39199
"41001",1,1,8,4,39249
"41001",2,1,4,2,39250
"41001",1,1,8,1,39272
"41001",1,1,8,5,39282
"41001",1,1,1,3,39302
"41001",1,1,5,3,39320
"41001",1,1,5,2,39339
"41001",1,1,2,1,39358
"41001",2,1,4,1,39369
"41001",2,1,4,2,39406
"41001",1,1,1,1,39408
"41001",1,1,1,3,39413
"41001",1,1,2,4,39428
"41001",1,1,3,5,39432
"41001",1,1,2,4,39436
"41001",2,1,3,1,39446
"41001",2,1,2,4,39457
"41001",2,1,3,3,39460
"41001",2,1,4,3,39461
"41001",1,1,2,4,39464
"41001",1,1,2,3,39473
"41001",1,1,2,5,39485
"41001",1,1,2,4,39528
"41001",1,1,1,4,39535
"41001",2,1,2,1,39562
"41001",1,1,1,4,39570
"41001",1,1,1,4,39582
"41001",1,1,1,2,39598
"41001",1,1,2,4,39614
"41001",1,1,1,2,39618
"41001",1,1,2,7,39630
"41001",1,1,1,6,39634
"41001",1,1,4,2,39650
"41001",1,1,3,4,39661
"41001",1,1,2,5,39784
"41001",2,1,3,4,39808
"41001",1,1,2,3,40415
"41001",1,1,2,2,40442
"41001",1,1,2,4,40477
"41001",1,1,1,3,40536
"41001",1,1,1,5,40614
"41001",1,1,1,2,40701
"41001",1,1,1,5,40832
"41001",2,1,3,1,40845
"41001",1,1,8,3,40846
"41001",2,1,4,1,40855
"41001",2,1,4,1,40865
"41001",1,1,1,3,40873
"41001",2,1,4,1,40875
"41001",1,1,4,2,40881
"41001",1,1,4,3,40894
"41001",2,1,3,2,40905
"41001",2,1,3,2,40913
"41001",2,1,3,1,40927
"41001",1,1,1,3,40945
"41001",1,1,8,1,40948
"41001",1,1,1,7,40953
"41001",1,1,8,1,40969
"41001",1,1,1,4,40988
"41001",1,1,1,2,41087
"41001",1,1,2,2,41521
"41001",2,1,2,1,41556
"41001",2,1,8,4,41560
"41001",1,1,8,3,41622
"41001",1,1,8,4,41677
"41001",2,1,2,4,41731
"41001",2,1,2,2,41763
"41001",2,1,2,2,41782
"41001",2,1,2,3,41808
"41001",1,1,1,6,41825
"41001",1,1,2,4,41831
"41001",1,1,2,3,41943
"41001",2,1,2,2,41946
"41001",1,1,2,3,41950
"41001",1,1,1,2,41957
"41001",1,1,2,2,41962
"41001",1,1,1,2,41968
"41001",1,1,2,2,41981
"41001",1,1,1,4,41982
"41001",2,1,2,4,41985
"41001",1,1,1,3,41994
"41001",1,1,1,3,42005
"41001",1,1,2,5,42018
"41001",1,1,2,3,42038
"41001",1,1,2,2,42041
"41001",2,1,2,2,42043
"41001",1,1,2,4,42071
"41001",2,1,2,3,42085
"41001",1,1,2,3,42096
"41001",1,1,2,2,42099
"41001",1,1,2,4,42126
"41001",1,1,2,8,42146
"41001",1,1,2,4,42148
"41001",1,1,2,2,42163
"41001",1,1,1,4,42180
"41001",1,1,2,4,42187
"41001",1,1,2,4,42188
"41001",1,1,2,2,42216
"41001",1,1,2,5,42221
"41001",1,1,2,4,42231
"41001",2,1,2,2,42248
"41001",1,1,3,4,42261
"41001",1,1,1,5,42262
"41001",1,1,3,3,42280
"41001",1,1,1,5,42293
"41001",1,1,1,3,42329
"41001",1,1,1,4,42345
"41001",1,1,1,6,42367
"41001",2,1,3,3,43238
"41001",2,1,3,1,43257
"41001",2,1,3,3,43269
"41001",2,1,3,3,43289
"41001",2,1,4,3,43308
"41001",2,1,3,3,43329
"41001",2,1,3,2,43365
"41001",2,1,3,3,43410
"41001",2,1,3,4,43423
"41001",2,1,3,3,43435
"41001",2,1,3,1,43449
"41001",1,1,1,4,43836
"41001",1,1,1,6,43940
"41001",2,1,2,6,43957
"41001",1,1,2,2,44027
"41001",1,1,1,6,44069
"41001",1,1,2,3,44081
"41001",2,1,2,4,44128
"41001",1,1,3,6,44131
"41001",1,1,3,3,44138
"41001",1,1,3,2,44146
"41001",1,1,1,4,44148
"41001",1,1,3,2,44150
"41001",1,1,3,8,44159
"41001",1,1,4,3,44164
"41001",1,1,2,3,44173
"41001",1,1,2,3,44185
"41001",1,1,1,3,44193
"41001",1,1,1,6,44204
"41001",2,1,1,3,44210
"41001",2,1,2,4,44211
"41001",1,1,1,4,44231
"41001",1,1,2,3,44245
"41001",2,1,2,1,44269
"41001",1,1,1,5,44270
"41001",2,1,1,4,44646
"41001",2,1,1,2,44660
"41001",1,1,1,5,44661
"41001",1,1,1,6,44668
"41001",2,1,1,4,44673
"41001",2,1,1,4,44678
"41001",1,1,1,4,44690
"41001",1,1,1,4,44697
"41001",1,1,1,3,44701
"41001",1,1,1,3,44705
"41001",1,2,NA,3,44714
"41001",1,1,3,3,44806
"41001",1,1,1,5,44882
"41001",1,1,2,5,44896
"41001",1,1,3,2,44959
"41001",2,1,1,2,44962
"41001",1,1,1,4,44996
"41001",2,1,3,2,45004
"41001",1,1,1,4,45023
"41001",2,1,3,4,45031
"41001",1,1,3,4,45038
"41001",2,1,3,3,45044
"41001",2,1,3,4,45049
"41001",2,1,3,3,45055
"41001",2,1,3,1,45066
"41001",2,1,3,1,45073
"41001",1,1,1,4,45079
"41001",1,1,3,6,45148
"41001",2,1,3,2,45218
"41001",1,1,4,4,45226
"41001",1,1,3,3,45250
"41001",1,1,1,2,45254
"41001",1,1,3,4,45264
"41001",1,1,1,3,45282
"41001",2,1,3,2,45296
"41001",1,1,3,3,45298
"41001",1,1,3,3,45306
"41001",1,1,1,2,45317
"41001",1,1,3,4,45319
"41001",2,1,3,4,45320
"41001",1,1,1,3,45342
"41001",2,1,1,3,45344
"41001",1,1,1,3,45345
"41001",2,1,1,2,45349
"41001",1,1,1,7,45351
"41001",1,1,1,5,45355
"41001",1,1,1,6,45357
"41001",1,1,1,3,45358
"41001",2,1,1,4,45360
"41001",1,1,1,4,45364
"41001",1,1,1,1,45365
"41001",1,1,1,4,45366
"41001",1,1,1,6,45367
"41001",2,1,3,4,45491
"41001",2,1,4,1,45545
"41001",1,1,5,4,45555
"41001",1,1,4,2,45561
"41001",1,1,5,4,45568
"41001",1,1,5,2,45589
"41001",1,1,5,3,45599
"41001",1,1,5,2,45611
"41001",1,1,5,3,45617
"41001",3,1,2,1,45622
"41001",1,1,4,4,45625
"41001",1,1,4,4,45628
"41001",1,1,5,3,45639
"41001",1,1,2,3,45641
"41001",1,1,4,4,45646
"41001",1,1,5,2,45658
"41001",1,1,4,2,45677
"41001",1,1,5,4,45688
"41001",1,1,1,1,45771
"41001",1,1,1,7,45813
"41001",1,1,8,1,45993
