"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
84,13001,2,1,2,5,1,1,1,NA,0,13,1,6,NA,NA,NA,1,1,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,5,1,5,1,4,3,3,300,1,2,5,1,5,2,62,6,2,2,1,1,5,1,5,1
84,13001,2,1,2,5,1,1,1,NA,0,13,1,6,NA,NA,NA,1,1,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,5,1,5,1,4,3,3,300,1,2,5,1,5,1,38,1,3,1,NA,NA,1,1,1,NA
84,13001,2,1,2,5,1,1,1,NA,0,13,1,6,NA,NA,NA,1,1,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,5,1,5,1,4,3,3,300,1,2,5,1,5,1,9,3,1,1,NA,NA,4,1,4,NA
84,13001,2,1,2,5,1,1,1,NA,0,13,1,6,NA,NA,NA,1,1,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,5,1,5,1,4,3,3,300,1,2,5,1,5,2,12,3,1,1,NA,NA,3,1,3,NA
85,13001,2,1,2,5,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,1,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,2,4,4,409,1,1,1,1,1,1,5,5,1,1,NA,NA,4,1,4,NA
85,13001,2,1,2,5,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,1,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,2,4,4,409,1,1,1,1,1,1,55,1,1,1,1,1,1,1,1,1
85,13001,2,1,2,5,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,1,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,2,4,4,409,1,1,1,1,1,1,1,5,2,1,NA,NA,5,1,5,NA
85,13001,2,1,2,5,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,1,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,2,4,4,409,1,1,1,1,1,2,26,3,1,1,NA,NA,3,1,3,NA
85,13001,2,1,2,5,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,1,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,2,4,4,409,1,1,1,1,1,2,50,2,1,1,NA,NA,2,1,2,NA
88,13001,1,1,2,4,1,1,1,NA,0,13,1,1,6,1,48,1,1,5,1,1,4,4,4,4,5,4,5,5,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,606,1,2,3,1,3,2,30,3,1,1,1,1,3,1,3,1
88,13001,1,1,2,4,1,1,1,NA,0,13,1,1,6,1,48,1,1,5,1,1,4,4,4,4,5,4,5,5,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,606,1,2,3,1,3,1,52,1,2,2,NA,NA,1,1,1,NA
88,13001,1,1,2,4,1,1,1,NA,0,13,1,1,6,1,48,1,1,5,1,1,4,4,4,4,5,4,5,5,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,606,1,2,3,1,3,2,51,2,2,2,NA,NA,2,1,2,NA
88,13001,1,1,2,4,1,1,1,NA,0,13,1,1,6,1,48,1,1,5,1,1,4,4,4,4,5,4,5,5,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,606,1,2,3,1,3,2,6,5,2,1,NA,NA,4,1,4,NA
100,13001,1,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,4,3,305,1,2,2,1,2,1,64,1,2,2,NA,NA,1,1,1,NA
100,13001,1,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,4,3,305,1,2,2,1,2,2,63,2,2,2,1,1,2,1,2,1
100,13001,1,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,4,3,305,1,2,2,1,2,2,20,5,2,2,NA,NA,3,1,3,NA
105,13001,2,1,2,4,1,1,1,NA,0,13,1,1,8,1,54,9,NA,4,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,5,3,2,5,510,1,1,1,1,1,1,42,1,2,2,1,1,1,1,1,1
105,13001,2,1,2,4,1,1,1,NA,0,13,1,1,8,1,54,9,NA,4,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,5,3,2,5,510,1,1,1,1,1,2,16,3,1,1,NA,NA,4,1,4,NA
105,13001,2,1,2,4,1,1,1,NA,0,13,1,1,8,1,54,9,NA,4,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,5,3,2,5,510,1,1,1,1,1,2,18,3,1,1,NA,NA,3,1,3,NA
105,13001,2,1,2,4,1,1,1,NA,0,13,1,1,8,1,54,9,NA,4,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,5,3,2,5,510,1,1,1,1,1,2,43,2,2,2,NA,NA,2,1,2,NA
109,13001,2,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,5,511,NA,NA,3,1,3,2,17,8,2,2,1,1,3,1,3,1
109,13001,2,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,5,511,NA,NA,3,1,3,2,8,3,2,1,NA,NA,2,1,2,NA
109,13001,2,1,2,3,1,1,1,NA,0,13,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,5,511,NA,NA,3,1,3,2,39,1,2,2,NA,NA,1,1,1,NA
117,13001,1,1,3,3,1,1,1,NA,0,13,2,3,NA,NA,NA,1,1,4,2,2,4,2,4,3,4,4,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,6,602,1,1,3,1,3,1,49,1,2,2,NA,NA,1,1,1,NA
117,13001,1,1,3,3,1,1,1,NA,0,13,2,3,NA,NA,NA,1,1,4,2,2,4,2,4,3,4,4,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,6,602,1,1,3,1,3,1,18,3,1,1,1,1,3,1,3,1
117,13001,1,1,3,3,1,1,1,NA,0,13,2,3,NA,NA,NA,1,1,4,2,2,4,2,4,3,4,4,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,6,602,1,1,3,1,3,2,48,2,2,2,NA,NA,2,1,2,NA
119,13001,2,1,2,3,1,1,1,NA,0,13,2,1,5,1,52,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,700,1,1,3,1,3,2,51,1,2,2,NA,NA,1,1,1,NA
119,13001,2,1,2,3,1,1,1,NA,0,13,2,1,5,1,52,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,700,1,1,3,1,3,1,28,3,2,1,NA,NA,2,1,2,NA
119,13001,2,1,2,3,1,1,1,NA,0,13,2,1,5,1,52,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,700,1,1,3,1,3,1,26,3,2,1,1,1,3,1,3,1
125,13001,1,1,2,5,1,1,1,NA,0,13,1,1,8,2,60,2,NA,2,2,2,4,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,5,1,5,510,1,1,3,1,3,2,71,2,2,2,NA,NA,2,1,2,NA
125,13001,1,1,2,5,1,1,1,NA,0,13,1,1,8,2,60,2,NA,2,2,2,4,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,5,1,5,510,1,1,3,1,3,1,30,3,1,1,1,1,3,1,3,1
125,13001,1,1,2,5,1,1,1,NA,0,13,1,1,8,2,60,2,NA,2,2,2,4,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,5,1,5,510,1,1,3,1,3,1,73,1,2,2,NA,NA,1,1,1,NA
125,13001,1,1,2,5,1,1,1,NA,0,13,1,1,8,2,60,2,NA,2,2,2,4,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,5,1,5,510,1,1,3,1,3,2,28,4,2,2,NA,NA,4,1,4,NA
125,13001,1,1,2,5,1,1,1,NA,0,13,1,1,8,2,60,2,NA,2,2,2,4,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,5,1,5,510,1,1,3,1,3,1,6,5,1,1,NA,NA,5,1,5,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,2,20,3,9,9,NA,NA,5,1,5,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,1,43,1,9,9,NA,NA,1,1,1,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,1,18,3,9,9,NA,NA,6,1,6,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,2,14,3,9,9,NA,NA,7,1,7,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,2,22,8,9,9,NA,NA,4,1,4,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,2,1,5,9,9,NA,NA,8,1,8,NA
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,1,23,3,9,9,1,1,3,1,3,1
127,13001,2,1,2,9,1,1,1,NA,0,13,2,2,NA,NA,NA,2,NA,4,1,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,1,9,1,2,1,2,3,1,3,9,2,1,5,511,1,1,3,1,3,1,1,5,9,9,NA,NA,9,1,9,NA
