"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,30,3,3,1,NA,NA,7,1,7,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,10,5,2,1,NA,NA,3,1,3,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,1,5,5,2,1,NA,NA,5,1,5,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,8,5,2,1,NA,NA,4,1,4,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,9,5,2,1,NA,NA,8,1,8,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,2,5,2,1,NA,NA,6,1,6,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,55,1,3,3,1,1,1,1,1,1
527,27001,1,1,1,3,1,1,1,NA,0,27,1,1,12,4,54,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,2,2,4,406,1,2,1,1,1,2,31,1,2,2,1,1,1,1,1,1
527,27001,1,1,1,3,1,1,1,NA,0,27,1,1,12,4,54,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,2,2,4,406,1,2,1,1,1,1,12,3,2,1,NA,NA,2,1,2,NA
527,27001,1,1,1,3,1,1,1,NA,0,27,1,1,12,4,54,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,2,2,4,406,1,2,1,1,1,2,9,3,2,1,NA,NA,3,1,3,NA
534,27001,1,1,1,4,1,1,1,NA,0,27,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,5,2,2,7,710,1,2,2,1,2,1,37,1,3,3,NA,NA,1,1,1,NA
534,27001,1,1,1,4,1,1,1,NA,0,27,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,5,2,2,7,710,1,2,2,1,2,1,0,3,1,1,NA,NA,4,1,4,NA
534,27001,1,1,1,4,1,1,1,NA,0,27,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,5,2,2,7,710,1,2,2,1,2,2,5,3,1,1,NA,NA,3,1,3,NA
534,27001,1,1,1,4,1,1,1,NA,0,27,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,5,2,2,7,710,1,2,2,1,2,2,37,2,2,2,1,1,2,1,2,1
545,27001,1,1,1,3,1,1,1,NA,0,27,1,1,6,1,56,1,1,4,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,2,2,1,100,1,2,2,1,2,1,5,3,1,1,NA,NA,3,1,3,NA
545,27001,1,1,1,3,1,1,1,NA,0,27,1,1,6,1,56,1,1,4,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,2,2,1,100,1,2,2,1,2,1,28,1,2,2,NA,NA,1,1,1,NA
545,27001,1,1,1,3,1,1,1,NA,0,27,1,1,6,1,56,1,1,4,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,2,2,1,100,1,2,2,1,2,2,31,2,2,2,1,1,2,1,2,1
559,27001,2,1,1,2,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,2,1,2,5,2,0,5,511,1,2,2,1,2,2,50,2,3,3,1,1,2,1,2,1
559,27001,2,1,1,2,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,2,1,2,5,2,0,5,511,1,2,2,1,2,1,57,1,3,3,NA,NA,1,1,1,NA
585,27001,1,1,1,3,1,1,1,NA,0,27,1,1,7,5,48,1,2,4,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,4,409,1,2,1,1,1,1,11,3,2,1,NA,NA,2,1,2,NA
585,27001,1,1,1,3,1,1,1,NA,0,27,1,1,7,5,48,1,2,4,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,4,409,1,2,1,1,1,2,7,3,2,1,NA,NA,3,1,3,NA
585,27001,1,1,1,3,1,1,1,NA,0,27,1,1,7,5,48,1,2,4,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,4,409,1,2,1,1,1,2,31,1,2,2,1,1,1,1,1,1
