"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"70001",1,1,2,4,5815,1,1,1,NA,0
"70001",1,1,1,2,5840,1,1,1,NA,0
"70001",1,1,1,3,6748,1,1,1,NA,0
"70001",2,1,1,5,6788,1,1,1,NA,0
"70001",2,1,2,4,6835,1,1,1,NA,0
"70001",1,1,1,2,6837,1,1,1,NA,0
"70001",1,1,3,4,6842,1,1,1,NA,0
"70001",1,1,2,3,6858,1,1,1,NA,0
"70001",1,1,3,4,6870,1,1,1,NA,0
"70001",1,1,3,6,6901,1,1,1,NA,0
"70001",1,1,2,4,6980,1,1,1,NA,0
"70001",1,1,3,3,6983,1,1,1,NA,0
"70001",2,1,1,3,6991,1,1,1,NA,0
"70001",1,1,3,4,6992,1,1,1,NA,0
"70001",1,1,3,3,7001,1,1,1,NA,0
"70001",1,1,1,3,7006,1,1,1,NA,0
"70001",1,1,1,6,7011,1,1,1,NA,0
"70001",1,1,1,4,7028,1,1,1,NA,0
"70001",1,1,3,4,7037,1,1,1,NA,0
"70001",1,1,1,4,7048,1,1,1,NA,0
"70001",1,1,3,5,7055,1,1,1,NA,0
"70001",1,1,2,7,7066,1,1,1,NA,0
"70001",2,1,3,3,7088,1,1,1,NA,0
"70001",1,1,2,5,7099,1,1,1,NA,0
"70001",2,1,3,3,7100,1,1,1,NA,0
"70001",1,1,3,4,7115,1,1,1,NA,0
"70001",1,1,2,5,7129,1,1,1,NA,0
"70001",1,1,3,2,7157,1,1,1,NA,0
"70001",1,1,2,4,7175,1,1,1,NA,0
"70001",2,1,2,4,7189,1,1,1,NA,0
"70001",2,1,2,2,7199,1,1,1,NA,0
"70001",1,1,2,6,7215,1,1,1,NA,0
"70001",1,1,2,3,7225,1,1,1,NA,0
"70001",1,1,2,4,7236,1,1,1,NA,0
"70001",1,1,2,8,7240,1,1,1,NA,0
"70001",1,1,2,4,7257,1,1,1,NA,0
"70001",1,1,1,6,7262,1,1,1,NA,0
"70001",1,1,3,2,7288,1,1,1,NA,0
"70001",2,1,3,3,7299,1,1,1,NA,0
"70001",1,1,2,3,7306,1,1,1,NA,0
"70001",1,1,1,1,7309,1,1,1,NA,0
"70001",2,1,1,5,7312,1,1,1,NA,0
"70001",2,1,2,3,7321,1,1,1,NA,0
"70001",1,1,2,4,7425,1,1,1,NA,0
"70001",1,1,2,2,7438,1,1,1,NA,0
"70708",1,1,2,3,7525,1,1,1,NA,0
"70708",1,1,2,6,7526,1,1,1,NA,0
"70708",1,1,1,3,7549,1,1,1,NA,0
"70708",1,1,1,6,7564,1,1,1,NA,0
"70708",1,1,1,6,7589,1,1,1,NA,0
"70708",1,1,1,5,7602,1,1,1,NA,0
"70708",1,1,1,2,7625,1,1,1,NA,0
"70708",1,1,1,4,7629,1,1,1,NA,0
"70708",1,1,2,5,7635,1,1,1,NA,0
"70708",1,1,1,4,7643,1,1,1,NA,0
"70708",1,1,1,4,7645,1,1,1,NA,0
"70708",1,1,2,5,7664,1,1,1,NA,0
"70708",2,1,1,2,7671,1,1,1,NA,0
"70708",1,1,2,4,7678,1,1,1,NA,0
"70708",2,1,1,3,7686,1,1,1,NA,0
"70708",1,1,2,5,7689,1,1,1,NA,0
"70708",1,1,2,4,7691,1,1,1,NA,0
"70708",2,1,1,3,7705,1,1,1,NA,0
"70708",1,1,1,3,7723,1,1,1,NA,0
"70708",1,1,1,3,7730,1,1,1,NA,0
"70708",2,1,1,7,7733,1,1,1,NA,0
"70708",1,1,1,3,7738,1,1,1,NA,0
"70708",1,1,2,5,7754,1,1,1,NA,0
"70708",1,1,1,2,7761,1,1,1,NA,0
"70708",1,1,2,5,7778,1,1,1,NA,0
"70708",1,1,1,4,7784,1,1,1,NA,0
"70708",1,1,1,5,7793,1,1,1,NA,0
"70708",2,1,1,5,7801,1,1,1,NA,0
"70708",1,1,1,4,7964,1,1,1,NA,0
"70001",1,1,2,3,8407,1,1,1,NA,0
"70001",1,1,2,3,8426,1,1,1,NA,0
"70001",1,1,1,5,8435,1,1,1,NA,0
"70001",1,1,2,3,8445,1,1,1,NA,0
"70001",1,1,2,5,8451,1,1,1,NA,0
"70001",1,1,2,4,8465,1,1,1,NA,0
"70001",1,1,1,4,8470,1,1,1,NA,0
