"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"63001",2,1,2,2,19063,1,1,1,NA,0
"63001",1,1,2,5,19078,1,1,1,NA,0
"63001",1,1,2,5,19100,1,1,1,NA,0
"63130",1,1,3,2,19103,1,1,1,NA,0
"63001",1,1,6,4,19132,1,1,1,NA,0
"63001",2,1,1,2,19175,1,1,1,NA,0
"63470",3,1,1,1,19183,1,1,1,NA,0
"63001",1,1,1,1,19306,1,1,1,NA,0
"63001",1,1,1,3,19320,1,1,1,NA,0
"63401",1,1,2,2,19338,1,1,1,NA,0
"63401",1,1,1,5,19351,1,1,1,NA,0
"63001",1,1,1,5,19353,1,1,1,NA,0
"63001",1,1,2,2,19366,1,1,1,NA,0
"63401",1,1,1,3,19386,1,1,1,NA,0
"63130",1,1,3,4,19399,1,1,1,NA,0
"63001",1,1,2,1,19400,1,1,1,NA,0
"63401",1,1,1,4,19404,1,1,1,NA,0
"63401",1,1,2,4,19415,1,1,1,NA,0
"63401",1,1,1,3,19434,1,1,1,NA,0
"63401",1,1,1,2,19494,1,1,1,NA,0
"63401",1,1,2,3,19511,1,1,1,NA,0
"63401",1,1,1,3,19541,1,1,1,NA,0
"63401",1,1,1,1,19569,1,1,1,NA,0
"63401",4,1,1,1,19586,1,1,1,NA,0
"63401",1,1,2,7,19597,1,1,1,NA,0
"63001",1,1,2,4,19648,1,1,1,NA,0
"63401",1,1,2,3,19662,1,1,1,NA,0
"63001",1,1,4,3,19695,1,1,1,NA,0
"63401",1,1,2,5,19724,1,1,1,NA,0
"63001",1,1,4,2,19738,1,1,1,NA,0
"63001",1,1,4,2,19767,1,1,1,NA,0
"63001",1,1,3,4,19783,1,1,1,NA,0
"63001",1,1,4,2,19795,1,1,1,NA,0
"63001",2,1,4,4,19818,1,1,1,NA,0
"63001",1,1,4,1,19836,1,1,1,NA,0
"63001",1,1,4,4,19909,1,1,1,NA,0
"63001",1,1,4,2,20066,1,1,1,NA,0
"63001",2,1,5,2,20119,1,1,1,NA,0
"63001",1,1,1,4,20198,1,1,1,NA,0
"63001",1,1,1,4,20244,1,1,1,NA,0
"63001",2,1,5,3,20270,1,1,1,NA,0
"63001",2,1,5,4,20297,1,1,1,NA,0
"63001",1,1,1,1,20328,1,1,1,NA,0
"63001",2,1,5,3,20341,1,1,1,NA,0
"63001",1,1,1,3,20347,1,1,1,NA,0
"63001",1,1,1,2,20362,1,1,1,NA,0
"63001",2,1,5,3,20365,1,1,1,NA,0
"63001",1,1,1,4,20381,1,1,1,NA,0
"63001",2,1,5,1,20390,1,1,1,NA,0
"63001",2,1,5,2,20403,1,1,1,NA,0
"63001",1,1,1,7,20405,1,1,1,NA,0
"63001",2,1,4,2,20424,1,1,1,NA,0
"63001",1,1,1,5,20425,1,1,1,NA,0
"63001",1,1,3,4,20884,1,1,1,NA,0
"63001",1,1,3,3,20886,1,1,1,NA,0
"63001",2,1,1,1,20924,1,1,1,NA,0
"63130",1,1,2,2,20975,1,1,1,NA,0
"63401",1,1,2,6,20988,1,1,1,NA,0
"63001",2,1,5,4,21001,1,1,1,NA,0
"63401",1,1,1,4,21033,1,1,1,NA,0
"63401",1,1,2,3,21049,1,1,1,NA,0
"63401",1,1,1,4,21075,1,1,1,NA,0
"63401",1,1,2,2,21093,1,1,1,NA,0
"63401",1,1,2,3,21115,1,1,1,NA,0
"63401",1,1,2,5,21126,1,1,1,NA,0
"63401",1,1,2,3,21146,1,1,1,NA,0
"63401",1,1,2,4,21183,1,1,1,NA,0
"63401",1,1,2,3,21208,1,1,1,NA,0
"63401",1,1,2,2,21218,1,1,1,NA,0
"63401",1,1,2,4,21232,1,1,1,NA,0
"63401",1,1,2,4,21256,1,1,1,NA,0
"63401",1,1,2,2,21293,1,1,1,NA,0
"63401",1,1,3,5,22412,1,1,1,NA,0
"63401",1,1,1,2,22515,1,1,1,NA,0
"63401",1,1,1,3,22587,1,1,1,NA,0
"63001",1,1,4,2,22645,1,1,1,NA,0
"63001",1,1,1,3,22674,1,1,1,NA,0
"63001",1,1,3,5,23079,1,1,1,NA,0
"63001",1,1,3,4,23122,1,1,1,NA,0
"63001",2,1,3,2,23162,1,1,1,NA,0
"63130",1,1,3,3,23214,1,1,1,NA,0
"63001",1,1,3,2,23223,1,1,1,NA,0
"63130",1,1,3,3,23247,1,1,1,NA,0
"63001",1,1,3,4,23283,1,1,1,NA,0
"63130",1,1,3,4,23308,1,1,1,NA,0
"63130",1,1,3,3,23366,1,1,1,NA,0
"63001",1,1,3,2,23398,1,1,1,NA,0
"63130",1,1,3,9,23407,1,1,1,NA,0
"63001",1,1,2,4,23473,1,1,1,NA,0
"63401",1,1,1,2,23517,1,1,1,NA,0
"63401",3,1,2,2,23553,1,1,1,NA,0
"63401",1,1,1,4,23579,1,1,1,NA,0
"63401",1,1,1,3,23604,1,1,1,NA,0
"63001",1,1,3,3,23684,1,1,1,NA,0
"63130",1,1,1,3,23715,1,1,1,NA,0
"63130",1,1,2,4,23739,1,1,1,NA,0
"63401",4,1,1,6,23800,1,1,1,NA,0
"63401",4,1,1,2,23820,1,1,1,NA,0
"63001",1,1,4,4,23836,1,1,1,NA,0
"63001",1,1,4,3,23860,1,1,1,NA,0
"63001",1,1,1,4,24032,1,1,1,NA,0
"63001",2,1,3,2,24036,1,1,1,NA,0
"63001",2,1,3,3,24059,1,1,1,NA,0
"63130",1,1,2,2,24082,1,1,1,NA,0
"63001",2,1,3,1,24093,1,1,1,NA,0
"63130",1,1,3,2,24107,1,1,1,NA,0
"63001",1,1,1,3,24112,1,1,1,NA,0
"63001",2,1,3,2,24116,1,1,1,NA,0
"63001",2,1,3,3,24156,1,1,1,NA,0
"63001",1,1,1,5,24169,1,1,1,NA,0
"63001",2,1,4,3,24181,1,1,1,NA,0
"63130",1,1,2,3,24182,1,1,1,NA,0
"63130",1,1,3,4,24199,1,1,1,NA,0
"63001",2,1,4,2,24211,1,1,1,NA,0
"63001",1,1,1,1,24248,1,1,1,NA,0
"63001",1,1,2,5,24260,1,1,1,NA,0
"63001",1,1,1,4,24281,1,1,1,NA,0
"63130",1,1,1,2,24329,1,1,1,NA,0
"63001",1,1,2,1,24337,1,1,1,NA,0
"63001",1,1,1,2,24361,1,1,1,NA,0
"63001",1,1,4,7,24366,1,1,1,NA,0
"63001",1,1,3,4,24372,1,1,1,NA,0
"63001",1,1,3,1,24383,1,1,1,NA,0
"63001",1,1,1,4,24419,1,1,1,NA,0
"63001",2,1,3,2,24420,1,1,1,NA,0
"63001",1,1,3,1,24425,1,1,1,NA,0
"63001",1,1,4,4,24467,1,1,1,NA,0
"63001",2,1,3,2,24477,1,1,1,NA,0
"63001",1,1,3,5,24516,1,1,1,NA,0
"63001",1,1,5,2,24529,1,1,1,NA,0
"63001",1,1,5,2,24589,1,1,1,NA,0
"63470",1,1,1,3,24605,1,1,1,NA,0
"63401",1,1,1,3,24627,1,1,1,NA,0
"63001",1,1,4,4,24672,1,1,1,NA,0
"63001",1,1,4,3,24694,1,1,1,NA,0
"63001",1,1,3,4,24907,1,1,1,NA,0
"63001",1,1,2,2,24927,1,1,1,NA,0
"63001",1,1,3,5,24955,1,1,1,NA,0
"63130",1,1,1,3,24959,1,1,1,NA,0
"63130",1,1,4,4,24962,1,1,1,NA,0
"63130",1,1,2,2,24981,1,1,1,NA,0
"63001",1,1,4,3,24989,1,1,1,NA,0
"63470",3,1,1,5,25005,1,1,1,NA,0
"63001",1,1,3,4,25010,1,1,1,NA,0
"63130",1,1,4,1,25025,1,1,1,NA,0
"63001",1,1,1,7,25034,1,1,1,NA,0
"63470",1,1,1,4,25060,1,1,1,NA,0
